Course Title,Labels,Details
Introduction to LEED v4,"['Design,Architectural Design,LEED']","['Recognize significance of LEED in green building sector,Understand LEED core concepts,Summarize LEED goals and key updates,List all LEED rating systems,Describe the steps for LEED certification']"
Adobe Creative Cloud Basics,"['Design,Design Tools,Adobe Creative Cloud']","['Setup Creative Cloud Account,Creative Cloud Plans,Creative Cloud Web,Apps,Categories']"
Blender 3. 0: Satisfying Geometry Nodes Animation,"['Design,3D & Animation,Blender']","['The absolute basics and fundamentals of Geometry Nodes in Blender 3D,Familiarize yourself with the Geometry Nodes workflow and workspace,Node Based Workflow,Build your own custom satisfying animation procedurally,Texturing,Procedural Animation,Parametric Input Systems']"
Complete 3ds Max Course with CORONA in Hindi,"['Design,3D & Animation,3ds Max']","['Students will learn 3ds Max software with 3D Realistic Projects.,All options related to Civil / Architecture / Interior Design has been covered.,Learn All Modifiers with detailed settings.,Complete your first realistic project in 3ds MAX & CORONA.,New Content added regularly.,We will make Exterior 3D Modeling.,We also make Interior Modeling in 3DS MAX.,How to use realistic texture and settings to get advance rendering.,3DS MAX Camera Setup & CORONA Camera all in detail.,Making realistic rendering with CORONA Rendering Software,Lights, Camera & Post Production work is covered,Basic Photoshop editing for Post Production Work.,Day light Rendering & Night Mode Rendering is covered.,Practice Data available for Practice,Show less']"
3D Procedural Mesh Generation Fundamentals in Unity,"['Design,Game Design,Unity']","['Create 3D procedural models and levels in Unity 3D,Create a racing game with infinite different race tracks']"
Ultimate Blender guide: Make low poly characters in 3D!,"['Design,3D & Animation,Blender']","['Navigate Blender.,Create 5 3D models of different types of characters.,Put the art you make in this course into your portfolio.']"
Graphic Design Theory - Unity & Harmony,"['Design,Graphic Design & Illustration,Unity']","['Explore all the different ways to unify elements in your design,Use invisible frames and groupings to cleverly direct the eyes of your viewer,Create intriguing patterns to add consistency throughout your design,Add visual rhythm to your compositions mastering repetition and variety,Avoid the common mistakes that result in messy disharmonic visuals,Be able to upgrade any existing design to become pleasing and harmonious in a few touches']"
User Research For Design,"['Design,User Experience Design,User Research']","['Create personas,Create scenarios,Decide what data needs to be in a persona,Decide on the best way to document personas,Describe how enterprise-wide personas are different from project personas,Describe the process for creating enterprise-wide personas,Describe how and why to create task analyses,Describe how to conduct a collaborative task analysis session']"
AutoCAD - 2D and 3D CAD design - learn easy!,"['Design,3D & Animation,3D Modeling']","['AutoCAD commands,AutoCAD 2D,AutoCAD 3D fundamentals,print layouts,dimmension style,Step by step main commands']"
AutoCAD : 2D And 3D Modelling,"['Design,Architectural Design,AutoCAD']",['2D Drafting And 3D Modelling']
Victorian Era 3D Game Environment,"['Design,Game Design,Game Design']","['Create a professional environment for games,Use 3ds Max to model intricate Victorian style ornate pieces,Use Marvelous Designer to create realistic cloth and drapery,Create modular models for re-use inside Unreal game engine,Create your own custom textures using Substance Designer,Explore different types of 3d modeling techniques,Paint believable textures in Substance Painter,Use Zbrush for enhancing details']"
Android App UI Design with Adobe Photoshop & Material Design,"['Design,User Experience Design,Google Material Design']","[""Ins and Outs of Android App Design,Master Google Material Design Sizes and Specifications of Design,Understanding Google Material Design Colors,Theme your Android Apps with your own Colors,Export all your assets using Photoshop and 9 Patch tools,Handoff your designs to developers using Zeplin,What is DP, SP and how to convert them to Pixels?,How Google Material Shadows & Elevations work?,Design Sleek Android Apps using Photoshop,Understand Pro Level Android App Design Process and Workflow,Learn What's New in Google Material Design 2.0,Show less""]"
Master App Prototyping with Adobe Experience Design (XD),"['Design,Design Tools,Prototyping']","['A full understanding of Adobe Experience Design,Add interactivity into your designs by adding prototype functionality,Shape manipulation with Rectangles and Ellipses,Create multiple Artboards of varying sizes,Sharing your interactive designs on the web with friends/colleagues,Use the ""Repeat Grid"" to modify repeating elements,Add scrolling Artboards to your interactive prototypes']"
Class A surfacing in CATIA V5,"['Design,3D & Animation,CATIA']",['Class A surfacing in CATIA V5']
Photo Manipulation: Master Photo Editing,"['Design,Graphic Design & Illustration,Photoshop']","['You will understand the most important principles about Photo manipulating,You will have the knowledge to make you own Photo manipulation art,You will get a better understanding about Lightning, Reflection, Shadows and more!']"
Mastering Modifers in ProShow Producer,"['Design,Design Tools,ProShow']","['Create animated elements using Modifiers,Create Parenting Motion Effects using Modifiers,Create ""Puppeting"" Modifiers that are hidden off screen,Create Text Effects using Modifiers']"
3ds Max + Vray : 3d Visualizer handbook to Interior daylight,"['Design,3D & Animation,3ds Max']","['Learn Groundbreaking Techniques on how to Light an Interior Daylight Photo-Realistically with V-Ray & 3ds Max,Create Shaders Realistically,Texture Procedurally,In-Depth understanding of VRay Rendering parameters and how to Render Interiors Photo-Realistically,Unmatched Award Winning Post-Production Techniques,Learn How to Create Proxies,Learn to Create 3d models and add Modifiers,Learn to Create and manage Render Elements,ETC']"
LOGO ANIMATION IN ADOBE AFTER EFFECTS,"['Design,3D & Animation,After Effects']","[""You'll be able To Create engaging logo animations,You'll be able to prepare an Adobe Illustrator file for animation in Adobe After Effects.,You'll be able to take 2d logo and tern it into 3d logo animation,You will learn how to render and export your final video to a standard file format to share with the world!,Get lifetime updates of Logo animation in after effects videos in every single week""]"
Certified DESIGN THINKING for agile product scoping,"['Design,User Experience Design,Design Thinking']","['Enterprise Design Thinking,Design Thinking practices,Observe, Reflect & Make loop,Problem solving,Creative & Critical thinking']"
Daylighting 103: Design guidelines,"['Design,Architectural Design,Sustainable Architecture']","['Define significance of daylight in buildings.,Enumerate daylight guidelines for overall building design.,List daylight design strategies for fenestration,Understand application in design']"
Graphic Design - Passive Income with Online Merchandise,"['Design,Graphic Design & Illustration,Art Business']","['Make Money Without Clients,Sell product 24/7 Without Deposits Or Inventory Storage,Create A Dependable Steady Stream Of Passive Income,Build Your Skill Set As A Designer,Profit with No Financial Investment,See Your Art On Merchandise Sold Worldwide!,Sell shirts, mugs, prints, bags and more- all with your art!']"
How to Make Your Own Children's Interactive eBook!,"['Design,Graphic Design & Illustration,eBook Creation']","['Learn how you can get started on creating an interactive eBook in a week, or even as short as a weekend!,Discover new ways of presenting stories and ideas that can be delivered on mobile devices, iPad, or Kindle!']"
From Drawing To Illustration (2021 Edition),"['Design,Graphic Design & Illustration,Drawing']","['Understand the basics of drawing people with anatomy and proportions,Develop skills in drawing scenes with depth and perspective,Give more life to your drawings,Increase your appreciation of art,Create completed art or illustrations with professional standards']"
How to Make Your Own Children's Interactive eBook!,"['Design,Graphic Design & Illustration,eBook Creation']","['Learn how you can get started on creating an interactive eBook in a week, or even as short as a weekend!,Discover new ways of presenting stories and ideas that can be delivered on mobile devices, iPad, or Kindle!']"
From Drawing To Illustration (2021 Edition),"['Design,Graphic Design & Illustration,Drawing']","['Understand the basics of drawing people with anatomy and proportions,Develop skills in drawing scenes with depth and perspective,Give more life to your drawings,Increase your appreciation of art,Create completed art or illustrations with professional standards']"
Make Creative Assets in Adobe Illustrator Masterclass,"['Design,Graphic Design & Illustration,Adobe Illustrator']","['Make a range of creative assets in Illustrator including photo overlays, scrapbook papers, text objects and more,Create a scrapbook collection including papers, text objects and digital illustration,Create marketing materials for a digital collection,Package a collection for delivery including copyright and licence information,Work more confidently in Illustrator,Know handy shortcut keys and techniques,Draw shapes, use Illustrator tools and effects,Create designs suitable for print on demand products, digi-scrapping, and stock sites,Reinforce everything you learn with practical exercises']"
Easy Cartoon Backgrounds for Animation,"['Design,Other Design,Cartoon Drawing']","['Draw cartoon backgrounds for animation.,Learn vector illustration techniques.,How to use Inkscape for illustrations.,Learn the foundamentals of background design.']"
Comic book Creation,"['Design,Graphic Design & Illustration,Comic Book Creation']","['They will know more about drawing comic books,They will learn a lot of advises to improve their drawing skills,They will get more data about comic books and how to draw them,They will learn digital technics to draw comic books,They will learn plenty of technics to draw anatomy, faces and other relevant drawing stuffs']"
3D Modeling for Video Games : Beginners Guide,"['Design,3D & Animation,3D Modeling']","['How to start using Maya to create 3d models for games, movies, and vfx']"
Affinity Designer - making seamless patterns,"['Design,Graphic Design & Illustration,Affinity Designer']","['Make their own seamless patterns in Affinity Designer.,Learn tools and techniques needed to design different types of patterns.,Export vector files to raster files.']"
CSS Grid - Master CSS Grid + Layout Task + 5 Real World Ex.,"['Design,Web Design,CSS Grid']","['Every concept is explained.,5 Real World Exercises + 1 Layout Task.,Explained everything with examples.,No theories/talks, just practical stuff.,Exercises as milestone. Be master and confident.,Learn how to create responsive layouts.,Learn with animations & examples.']"
After Effects - Make 10 Motion Graphics projects right away!,"['Design,3D & Animation,After Effects']","['Learn by doing - the most engaging way to learn After Effects,Create at least 10 real-life ready to use After Effects projects,Get familiar with a professional design workflow for motion graphics,Learn basic and intermediate After Effects tips & tricks']"
Master Realistic 3d Model from Scratch With Blender 2.9,"['Design,3D & Animation,Blender']","['Blender 2.9,3d modelling,architectural visualization,interior design,3dsmax,Photorealism']"
A beginner's guide to interior design,"['Design,Interior Design,Interior Design']","['Understand the elements and principles of interior design,Create the perfect balance when arranging a room,Choose the right color combinations,Select the best lightning,Get inspired by the most popular interior design styles,Apply the correct kitchen ergonomics,Learn to design a small space,Organise correctly the space,Get inspired by a flat design example']"
Create Awesome Patterns With Adobe Photoshop,"['Design,Design Tools,Photoshop']","['Design patterns using the Adobe Photoshop software,Design backgrounds and use them in your designs']"
Usability Testing,"['Design,User Experience Design,Usability Testing']","['Importance of Usability testing in UX Design process,Plan and execute real-life usability tests for your projects,Recruit the right participants for User / Stakeholder Interviews,Collect and analyse behavioural data for qualitative user research,How to analyse & prioritize findings & present it to stakeholders']"
The Complete AutoCAD Civil 3D 2016 - 2021 Essentials Course,"['Design,Other Design,AutoCAD']","['Basic skills and concepts needed to begin using Civil 3D.,Understanding AutoCAD Civil 3D the User Interface.,Learning about the Dynamic Environment of AutoCAD Civil 3D.,Establishing Existing Conditions Using Survey Data.,Modelling the Existing Terrain Using Surfaces.,Designing the Horizontal Alignments.,Displaying and Annotating Alignments.,Designing the Profiles.,Displaying and Annotating Profiles.,Designing Assemblies, Corridors, Corridor Surfaces etc.,Creating Design Cross Sections of the Design.,Displaying and Annotating Sections.,Designing and Analyzing Boundaries Using Parcels.,Displaying and Annotating Parcels.,Designing Gravity Pipe Networks.,Designing Pressure Pipe Networks.,Displaying and Annotating Pipe Networks.,Designing New Terrain / Creating a Design Surface.,Analyzing, Displaying, and Annotating Surfaces,Show less']"
"Autocad 2021-Useful Commands, hot keys and keyboard shortcut","['Design,Architectural Design,AutoCAD']","['Drawing Objects - Commands and Shortcuts,Common AutoCAD Commands and Shortcuts,Control Keys - Commands and Shortcuts,Dimensioning - Commands and Shortcuts,Advanced Editing tools Like Trim, Extend, Stetch, Fillet, Offset, and Array,External Reference - Commands and Shortcuts,Function Keys - Commands and Shortcuts,Text Editing - Commands and Shortcuts,Block Commands and Shortcuts,Modifying Objects, Object Selection and Snap - Commands and Shortcuts,Benefits of using AutoCAD and keyboard shortcuts,Using Tools like Snap and Polar Tracking,Annotating Your Drawings with Text, Dimensions, and Hatching,Show less']"
Lumion 8 - Architectural Photorealistic Rendering Technic,"['Design,3D & Animation,Photorealistic Rendering']","['To know how to do a quick Photorealistic Rendering with Lumion 8,To know how to enhance Lumion Pre-set Style to the Photorealistic quality']"
3D Printing Quickstart with SketchUp Make,"['Design,3D & Animation,3D Printing']","['Create a custom work of art that you can hold in your hand! I will give you information on where to have your parts printed, and can even print and send your part to you myself at a discounted price.,Apply the tools and features in SketchUp Make to the creation of 3D CAD models.,Create 3D models in an efficient way that will be suitable for printing on a 3D printer.,Recognize models that are created with 3D printing in mind and will be able to fix common mistakes found in many STL files.,Identify and prevent trouble ""overhangs"" that keep many 3D models from being printable.,Design and build proper support structures to aid in 3D printing.,Locate places online and locally where you can print your 3D models.']"
Create a professional logo motion using Motion v.2 Script,"['Design,3D & Animation,Motion Graphics']","['How to use all of Motion v2 Script,Create advanced Type Animation in 2D by this sctript,Create a professional logo motion using Motion v.2 script']"
JavaScript Draw on HTML5 Canvas Element,"['Design,Web Design,JavaScript']","['Apply JavaScript to draw on HTML5 Canvas,Save Canvas content using JavaScript']"
Paint Your First Photo using Corel Painter,"['Design,Design Tools,Corel Painter']","['Paint a complete family portrait from any photograph,Prepare for real world prep work and pre-visualization,Use background selections to alter the look of paintings and photographs,Alter clothing to create a more professional look,Master touchups on human skin for a polished end product']"
Drawing & Painting with Ballpoint Pen: Art of Pen Drawing,"['Design,Other Design,Pen Drawing']","['Acquaintance with necessary tools for Ballpoint Pen drawing,Learn hatching and tonality,Learn how to draw simple models with monochrome pens,Learn how to draw beauty works like autumnal leaf, a simple eye and lip with colored Ballpoint Pens,Learn how to create different kinds of genders with ballpoint pens,Learn how to draw a cloud , brick wall , tree and wineglass with Colored Ballpoint pens,Learn how to draw shoes and a beauty butterfly with Colored Ballpoint Pens,Learn how to draw a real eye and lip with Colored Ballpoint Pens']"
Learn WordPress - A Quick and Easy Guide,"['Design,Web Design,WordPress']","['By the end of this course you will be able to set up your own self-hosted Wordpress website the right way!,STEP ONE: Buy a domain name.,STEP TWO: Buy the right hosting for your needs.,STEP THREE: Get everything pointing to the right places.,STEP FOUR: Install WordPress in just a few clicks.,STEP FIVE: Make essential changes.,STEP SIX: Change the appearance of your site.,STEP SEVEN: Add and edit valuable content on your new WordPress site to make it absolutely rock!,STEP EIGHT: Bask in the glory of your WordPress awesomeness!']"
LEED AP BD+C V4 | 4 Full Practice tests | Simulation Exams,"['Design,Architectural Design,LEED']",Nill
Rigging and Animating PSDs in Moho Pro,"['Design,3D & Animation,Moho Anime Studio']","['Properly Rig a Character,Create Bone Dynamics that Link to a Smart Warp Mesh,Apply Subtle Head Turns with Smart Actions,Animate and Polish a Short Scene']"
Secrets of creating 3D Environments,"['Design,3D & Animation,3D Environment Modeling']","['Get to know yourself and your powers,learn the techniques behind successful artworks,Get more likes on art platforms,developing a strong focus for complex work']"
How To Draw Cute Kawaii Cartoon Food And Drink,"['Design,Graphic Design & Illustration,Cartoon Drawing']","['Drawing foods and drinks in a cute and kawaii cartoon style.,Understand the simple way to draw cartoon foods and drinks.,Coloring with cute colors.']"
Infographics Design 2021: Infographic creation made EASY,"['Design,Graphic Design & Illustration,Infographics Design']","['Understand Canva Platform,Learn to get hundreds of pre made designed templates for Infographics for free,Learn to use Pictures in any designs,Learn to Edit Pictures,Learn to get thousands of royalty free images for free,Rules for using text,Learn to create text oriented Infographics,Learn to create Picture oriented Infographics,Learn to use data like Line chart, Pie Chart and Bar chart in Infographics,Learn to make money by creating Infographics,Learn to get Canva Pro for 30 days for free,Show less']"
Injection Mold Part Design,"['Design,3D & Animation,3D Sculpting']","['The ability to create production ready CAD for injection molded parts.,In depth knowledge of how injection molded parts get produced and the ""Rules of Thumb"" to succeed.,Understand the inner workings of an injection mold machine,Complete 4 real world case studies on injection mold designs']"
"Adobe Illustrator Master Class - Beginner to Pro, ALL LEVELS","['Design,Graphic Design & Illustration,Adobe Illustrator']","['Customize the Illustrator Workspace,Understand Vector vs Bitmap images, Illustrator file types,Learn and master drawing tools including: Shapes, Pen tool, Pencil, Direct Selection, anchor points,Learn about Color, gradients, swatches, strokes, fills, creating and editing Patterns,Learn about selection tools including Magic Wand, Eyedropper, Selection, Direct Selection,,Learn Transformation tools including Scale, Rotate, Transformation - beginning to advanced,Learn the Shape Builder tool, Pathfinder to create more advanced, complex drawings,Learn Brush Strokes options, settings and applications,Learn about typography, type settings, including Leading, Tracking, Kerning, Paragraph and Character Styles,Learn Type on a Path, 3D Type, Touch Type, Strokes on Type,Learn about Creative Cloud (CC) Libraries and Adobe Stock and organization of assets,Learn Image Tracing, Live Paint tool,Learn all about Illustrator Symbols, creating Symbols and Advanced Symbols tools,Learn about the Blending Tool,How to use Illustrator and Photoshop Effects in Illustrator,How to use Graphic Styles in Illustrator,Exporting and Packaging your Illustrator files and assets,Show less']"
Design Bestselling T-Shirts in Photoshop,"['Design,Graphic Design & Illustration,T-Shirt Design']","['Merch Design,T-Shirt Design,Adobe Photoshop,Graphic Design Skills,Design Techniques for printing']"
How to Start a Blog,"['Design,Web Design,Blogging']","['Know exactly how they can make, create and design their very own blog or website using Blogger or Wordpress']"
Adobe XD CC: Master Adobe's New App Design Tool,"['Design,Design Tools,Adobe XD']","['Design a mobile application while learning all the features from Adobe’s latest product: Experience Design,Create mobile app prototypes with your designs with no coding necessary.,Share the designs with stakeholders, developers and the world.']"
Adobe Illustrator CC - Print Design for Beginners,"['Design,Graphic Design & Illustration,Adobe Illustrator']","['create a project from scratch and understand the important aspects that need consideration from the beginning.,manage art boards and leverage efficient methods for print design.,manage files including fonts, images, colors, and production files.,understand proficient workflows to begin, process, and complete a print-design project.,correctly place images in a file and manipulate those images to conform to the intended design.,troubleshoot file linkage issues that can result in projects with various embedded files.,manipulate anchor points to ensure fidelity and perfection in design,consistently use the pen tool to create perfect shapes for their design.,understand vector graphics and the value they offer in your designs.,recognize the value in using layers in their projects.,arrange content on an a page in a manner that is pleasing to the eye.,efficiently place content on the art board to ensure a smooth workflow.,create perfectly symmetrical designs.,understand and use clipping masks and compound paths.,package up the project to deliver to a printing service.,trace images to convert them to vector graphics for editing.,Show less']"
Design a grid tied solar photovoltaic system,"['Design,Other Design,Solar Energy']","['2019 How to design a grid tied solar photovoltaic system,Working through designing a grid tied solar PV system,Electrical Wiring']"
Basics of CSS,"['Design,Web Design,CSS']","['add CSS to their websites,apply styling to any HTML code,learn the syntax of using CSS,turn HTML code in amazing webpages,understand best practices for using CSS']"
Learning AutoCAD® 2013,"['Design,Design Tools,AutoCAD']","['Learn basic 2D drawing skills, working with splines and polylines, using layers and objects, organizing objects with groups and blocks, using hatch patterns and gradients, and working with blocks and cross-references,Learn to create and edit text, dimensioning, using constraints and layouts, printing, editing and importing data, modeling in 3D, and presenting the design']"
How to create amazing 3D arts with Artcam,"['Design,Other Design,CNC']","[""You'll learn how to create and modify 3D model in Artcam ready to cut in CNC,You'll able to import and prepare your 3D models for CNC machining""]"
Home Design: Learn to Design your House in 3D,"['Design,Interior Design,Interior Design']","['You will get access to 20 lectures and future updates,Start your own 3D design business,Use a completly FREE platform to get the job done in MINUTES!,Design your own house or office in 3D without spending a dime']"
Design Beginners Bootcamp – Learn Graphic Design Skills Fast,"['Design,Graphic Design & Illustration,Graphic Design']","[""Learn how to create icons, logos & infographics with Illustrator,Learn how to create flyers, posters, postcards and more with InDesign,Learn Graphic Design theory so you can design with confidence,Learn to create stunning images for social media with InDesign, Illustrator & Photoshop,Learn how to work with files that a designer will give you,Learn how to choose and use fonts more professionally,Learn how to cut objects and people out from their backgrounds with Photoshop,Learn how professionals improve photos with Photoshop,Learn how to get your design work commercially printed from InDesign,Learn Adobe InDesign for complete beginners,Learn Adobe Illustrator for complete beginners,Learn Adobe Photoshop for complete beginners,The main thing you'll get from this course is confidence – that comes from experience,Show less""]"
AVEVA E3D Training Course From Beginner to Advanced 2021,"['Design,Other Design,AVEVA E3D Design']","['The aim of this training is to provide the basic knowledge of the common features that provide the ‘foundations & Utilities ’ for the AVEVA Everything3D Model modules.,Familiarise the user with general functionalities in Foundations and Utilities Modules,Explain how to manipulate the 3D model,Familiarise trainees with the basics of the User Interface .,Explain Element Attributes, Positioning and Orientation of Elements .,Explain basic techniques for creating and modifying 3D models.,Enable user to create a quick reports and produce report templates,Enable the students to learn the concept of clash detection and how it may be used interactively by designers.,Introduce the Model Editor for graphical model manipulation .,By the End of this Essential course you will be ready to start with the coming other modules ( Equipment with Structure, ladders and Handrails (SLH) Modules/Piping with Supporting System Modules / DRAW (Draft) Module /HVAC Module ).']"
3D Animation using Unity Timeline,"['Design,3D & Animation,Unity']","['Animate like a professional,Master the Unity Timeline,Create realistic looking scenes for your animations,Add post processing effects to give your animations a AAA quality feel,Save out your animations as video files,Learn how to create 3D animations in Unity without using coding']"
Digital Portrait Drawing for Beginners and Advanced Students,"['Design,Other Design,Portraiture']","['digital drawing & painting,digital portrait drawing in Photoshop,realistic drawing,foundational drawing techniques,form & anatomy of the facial features eye, nose, ear, mouth, hair and skin,drawing portraits from every perspective,drawing portraits from imagination,drawing portraits with a template,form & anatomy of the human head (muscles, bones, ...),male & female head proportions,portrait construction & advanced Loomis method,drawing different age groups (seniors, babies, adults, children, teenager),drawing different ethnicities,be able to draw every person from this earth,drawing authentic emotions,different digital & mixed media portrait styles (realistic, cartoony, comic, etc.),multiple exercises & additional material for advanced students,drawing the foundational geometric shapes (box, cylinder & sphere),several beautiful portrait projects,Show less']"
Modern Acrylic Painting: Explore On-Trend Techniques,"['Design,Graphic Design & Illustration,Acrylic Painting']","[""Acrylic Painting,We'll Create 10 Individual Paintings,Ombré Gradient Blending,Paintings Motifs Like Donuts, the Galaxy, and Leaves,Color Mixing,Supplies I Recommend,Fine Art""]"
Complete 3D product modeling course Blender 2.8 from A to Z,"['Design,3D & Animation,Blender']","['3d modeling,basic detail sculpting,texturing,lighting,rendering,post production']"
Monster course: Design magical T-shirts,"['Design,Graphic Design & Illustration,Photoshop']","['Use the Pen tool to create great designs,create special T-shirts designs']"
Photoshop: Quick & Easy Animation Like a Professional,"['Design,3D & Animation,Animation']","['Harness the power of Photoshop to make simple or complex 2-D animations.,Animate and draw directly over video clips to enhance or completely transform them.,Access a full array of public domain and royalty-free still image and video resources to use in your own unique projects.,Capture and animate complex movements with ease by using video as your guide.,Create stunning animations and video combos that can be exported as movies or brought into other programs to be combined with other 2D and 3D media sources.,Make simple but powerful animated GIFS for websites or social media pages.']"
AutoCAD Level 1: Begin the Journey Here,"['Design,Design Tools,AutoCAD']",['Basics of AutoCAD drafting']
Rendering AutoCAD Drawings in Photoshop,"['Design,Graphic Design & Illustration,Photoshop']",['You will learn how to Render any AutoCAD drawing inside Photoshop']
Jewelry Design Video Course: 23 Step-by-Step Lessons,"['Design,Fashion Design,Jewelry Design']","['5 Biggest Mistakes Designers Make,This video course is a blueprint for startup jewelry designers offering knowledge of the step by step jewelry making process from IDEA to FINISHED PRODUCT,YOU WILL LEARN: How to design jewelry and sell it, the inside secrets of the jewelry industry, how to avoid unnecessary mistakes, how to find jewelry suppliers.,Tips on negotiation with suppliers, services and their terms']"
The Complete Vray 5 for Sketchup Course for Kitchen Design,"['Design,3D & Animation,V-Ray']","['Learn to leverage Vray 5 for Sketchup to create Photorealistic Renders that will leave your clients in awe!,Understand Vray lighting, materials, settings, render elements & more to create amazing Photorealistic Renders,Learn to use the latest features in Vray like the Vray Light Mix to further adjust your lights,Learn to add high quality models in your scene using Chaos Cosmos,Turn your Day Renders to Night in the fastest way possible,Create a Depth of Field Render which you can later share on Instagram and more']"
Complete Pixel Art Megacourse: Beginner to Expert,"['Design,Graphic Design & Illustration,Pixel Art']","['The principles of Pixel Art,How to use Procreate, Aseprite and Piskel,How to create line art by using lines and shapes in pixel art style,How to do shading and use colour correctly,How to draw figures at different sizes,How to design characters,How to create portraits,How to make different backgrounds,How to animate your pixel art,How to create specific types of pixel art for different game genres,The theory behind your creative choices,Show less']"
The Complete Autocad 2017 2D+3D Training,"['Design,Design Tools,AutoCAD']","['Make And Edit Your Drawing In Auto cad,Able to create plan Section And Elevation In Autocad,Able To Use Basic To Advance,How to Create 3D Objects,How To Edit 3D Objects,3D Commands,3D Complete Project']"
Canva for Beginners - Learn How to Design Images Using Canva,"['Design,Graphic Design & Illustration,Canva']","['Understanding the Canva interface via an overview of the entire dashboard and the main settings,How to design social media images and posts like YouTube thumbnails, quotations, testimonials, etc,How to create a presentation in Canva,Creating YouTube intros/video templates,Learning about some advanced functions that make the workflow easier']"
Autodesk Inventor 2021 / 2022 - Advanced Part Training,"['Design,Design Tools,Autodesk Inventor']","['Advanced sketching,3D sketching,Advanced curve,Sketch block,Sweep tool advanced options,Loft tool advanced options,Fillet advanced options.,Sketch based feature - advanced tools.,Modification tools.,Multibody part design.,Parameters,Other advanced tools and features.,Show less']"
Revit MEP : Autodesk Revit MEP Training & Certification,"['Design,Design Tools,Revit']","['Analyse the future of AEC industry in India.,Describe the concepts and benefits of RERA.,Explain how BIM can be useful to meet the directives of RERA,Discuss the chronological development in the construction, and the age of Neolithic construction.,Introduce various tools, and technologies used in BIM.,Discuss the benefits and future scopes of BIM.,Explain the basics of Revit.,Describe the process of creating primary parametric family using Revit.,Demonstrate how to start and setup new project in Revit.,Discuss the basics of mechanical, electrical, and plumbing system.,Show how to create and annotate construction documents like sheets, 2D CAD, 3D CAD, etc.,Explain how to create HVAC and Hydronic Systems with automatic duct and piping layouts.,Describe Scheduling, Documentation and Work-Sharing.,Demonstrate how to create and modify panel schedules according to design or requirements.,Demonstrate how to add and modify plumbing fixtures.,Show less']"
Squarespace Box of Tricks: Master Website Builders in 2023,"['Design,Web Design,Squarespace']","['Squarespace,Web Design,Website Development,CSS & HTML']"
Learn 2D Cell Shading in Photoshop,"['Design,Graphic Design & Illustration,Cel Shading']","['Prepare Lineart for Color,Understand Layer Masks, Clipping Layers, and Adjustment Layers,Learn to use Gradients,Learn to create a finished piece']"
Learn Affinity Publisher from scratch,"['Design,Other Design,Affinity Publisher']",['Students will learn to use Affinity Publisher to create printable documents and interactive PDFs.']
Learn to Create Pixel Art for Games,"['Design,Game Design,Pixel Art']","['Learn the basics of Pixel Art.,Learn the workflow to make a videogame mockup.,Learn to animate to bring your art to life.,Create all the art you need for a videogame.']"
Learn Adobe Photoshop CS6 In 2 Hours (+25 PSD Templates),"['Design,Design Tools,Photoshop']","['Manipulate and edit images to transform them into breathtaking masterpieces.,Remove unwanted issues from photos and images, such as dust and scratches to enhance their appearance.,Apply effects, text, colors, selections and layers in a simple and effective manner.,All videos and exercises will provide 2 hours of content.']"
Zbrush to 3d Printing: Bring your 3d Models to Life,"['Design,3D & Animation,zBrush']","['Sculpt Characters for 3D Print,Create Armor, Cloth and Anatomy,Print and clean your prototypes,plan and prepare a model for 3D printing']"
Photoshop Effects - How to Create Text Effects,"['Design,Graphic Design & Illustration,Photoshop']","['Create different and practical projects that can be used to make your designs look even better.,Make specific Photoshop effects for your text by utilizing just the right tools and techniques that you need.,Save time and money by creating your own text effects, quickly and efficiently.,Design fun and exciting text effects with Photoshop, the number one program for graphic designers and photographers.']"
Basic to Advanced T-shirt Design with Adobe Photoshop CC,"['Design,Graphic Design & Illustration,T-Shirt Design']","['Create high-quality T-shirt design using Adobe Photoshop,Learn most used photoshop tools and techniques for T-shirt design,Master the Art of Typegraphy,Design attractive Sketch Based T-shirt,Fully colored creative T-shirt,Love T-shirt Design with Text and Shape,Shapes, Text and Icons Based T-shirt,Create Distorted T-shirt with Vintage Look,Easy To Create Text based T-shirt,Modern Text Portrait T-shirt Design,Design an attractive Wolf T-shirt Design,Eye Records T-shirt Design,Quick and Powerful Techniques to do T-shirt Design,Learn about free valuable resources for designers,Discover 5 Websites to Sell Your Print on Demand T-shirts,By applying all the techniques and using their creativity, students will able to create new amazing T-shirts,Show less']"
Make a low poly Autumn Scene in Blender and Unity in 30 min!,"['Design,3D & Animation,Unity']","['Build simple models,Import them to Unity']"
Learn After Effects In 2 Hours,"['Design,Graphic Design & Illustration,After Effects']","['Create amazing Motion Graphics using Adobe After Effects CC 2017,Create awesome Visual Effects using Adobe After Effects CC 2017,Do Motion Tracking in Adobe After Effects CC 2017,Do 3D Camera Tracking in Adobe After Effects CC 2017,Students will also learn how to work neatly in Adobe After Effects CC 2017,You will learn Green Screen and Chroma Keying techniques']"
Practical Font Design,"['Design,Graphic Design & Illustration,Font Design']","['By the end of the course, you will have the knowledge to develop the skills to produce your first professional quality font.,You will set all the font metrics,You will develop a special glyph used to keep the font consistent,You will design the caps, lowercase, numbers, and accents,You will add the accents characters,You will produce the rest of the characters in a 256 character font,You will add OpenType feature sets for small caps, oldstyle figures, lining figures, small cap figures and more,You will professionally letterspace the font,You will kern the font,You will generate the font for your use and for sale (if you desire)']"
