Course Title,Labels,Details
How to make a basic lo-fi chill beat in FL Studio,"['Music,Music Production,FL Studio']","['You will grasp the basic understanding of how to compose a laid-back-vibe type of beat using FL Studio,Understand how to bring a variety of sounds together (in a digital audio workstation) to make a beat,How to build a melody,How to select different instrument sounds that play well with eachother']"
Piano Rhythms Vol.1: Rock´n Roll,"['Music,Music Fundamentals,Piano']","['In this course you will learn how to play 5 piano Rock´n Roll compings (accompaniments),You will learn how to start playing accompaniments at the piano, understanding the correct process, how to study.,You will be able to practice using the downloadable drum backing tracks that this course includes.,The student will learn not only in a theorical but practical way through 100% practical videos.']"
Vocal Accompaniment and Improvising on piano or keyboard,"['Music,Instruments,Music Improvisation']","['Vocal accompaniment, instrument accompaniment, improvisation on piano or keyboard,Chord and Melody structures,Circle of the Fifths']"
Unique Guitar Lessons ( A Crash Course In Guitar Looping),"['Music,Instruments,Guitar']","['Learn how to play and loop the classic song Stand By Me on guitar (includes bass line, rhythm, melody, solo and improvisation),Learn how to use and perform with a guitar looper.']"
SINGING MADE EASY BY MARION ROUVAS,"['Music,Vocal,Singing']",['Great singing techniques']
Audio Production Level 2 – Reverb and Delay,"['Music,Music Production,Audio Production']","['You learn how both Algorhythmic and Convolution Reverbs work, and how to adjust and use them effectively and with confidence,You also learn how Delay works, how to adjust and use synchronised delays, non-synchronised delays and short delays to create enhancements to your recordings,Create backing vocals with Delay, special fx using Compression with Reverb, and the amazing effects you can create when using Delay and Reverb together,You learn how Reverbs and Delays add space to your mixes, and how best to utilise them']"
The Self-Sufficient Singer: Vocal Foundations,"['Music,Vocal,Singing']","['How to systematically and objectively improve your vocal technique and health,The core elements of singing with the Vocal Pyramid model,How to sing freely,How to find YOUR voice,How to create and understand vocal warmups']"
MASTER ROCK & METAL GUITAR 1: KILLER Gary Moore VIBRATO!,"['Music,Instruments,Guitar']","[""You'll learn to master THE most elusive and sought after technique on electric guitar: a WORLD CLASS vibrato,you'll learn to have complete control of vibrato on every area of the fretboard,you'll learn a system of vibrato practice. With just a couple minutes a day, your progress will soar in a few weeks.,You'll learn the mistakes to avoid and what NOT to do. Which are the same mistakes I see the worst players making. Don't be one of them!""]"
Up The Neck Techniques and Solos For The 5 String Banjo,"['Music,Instruments,Banjo']","['Play Banjo Solos Up The Neck,Learn new Banjo Tunes,Improvise Solos,Learn New Roll Patterns and Left Hand Positions on The Banjo']"
Let's SCAT!,"['Music,Vocal,Music Improvisation']","['Learn to scat - the easy way. For singers of jazz.,Learn or refresh your jazz scat vocabulary,Get loads of ideas to vary rhythmically and melodically,Scat with Ilse: ""trading fours"",No complex scales or instrument needed, just your ears!']"
The Musicarta Beat and Rhythm Workbook,"['Music,Music Fundamentals,Piano']","['Start mastering complex, syncopated rhythms at the piano']"
"Accordion For Beginners: Learn, Practice & Play Songs By Ear","['Music,Instruments,Accordion']","['Understand How To Play ACCORDION From A Complete Beginner,Learn New Skills In The Accordion And Many TIPS & TRICKS!,Mastering Many TECHNIQUES So You Will Be Able To Play Better This AMAZING Instrument,Flex Your Musical Muscles Since The Course Is Carrying A LOT OF CHALLENGES,Create A Unique Personality While Forming Songs: How To Play Your Own MELODY,Play MANY SONGS As Exercises To Understand & Enjoy The Lessons Using A VERY FUN & INTERACTIVE Way!']"
Beginner's Ukulele - Happy Birthday - A Festive Serenade!,"['Music,Instruments,Ukulele']","[""Play 'Happy Birthday' on the ukulele in 3 different ways.,Play using both fingerstyle and strumming.,Have a basic understanding of melody and chords.""]"
Piano With Willie: Piano Lesson Variety,"['Music,Instruments,Piano']","['Know piano theory basics,Know how to play basic piano techniques']"
Ableton Live Boogie Funk Course G-Funk Style,"['Music,Music Production,Music Production']","[""How to produce a full track in the style of Disco Funk artists from the early 1980's,Music like Zapp, Roger Troutman and other artists from that golden age of Electronic Funk.""]"
The Art of the Rock Shuffle - Guitarist's Guide,"['Music,Music Techniques,Blues Guitar']","['Play a 12 bar blues in a rock shuffle rhythm & 100s of blues & rock tunes in just 6 easy, step-by-step lessons!']"
Ableton Live 11: Sound Design Session I - Kicks,"['Music,Music Production,Music Production']","[""How to create and process kick drums in Ableton Live 11,Various Ableton Live plugins to create kicks (Operator, Vocoder, Drum Bus, etc.),How to use resampling techniques to build a library of sounds quickly,Enhancing weak sounding kicks,Using Instrument Racks and automating macro parameters,Make kicks with third-party plugins like Sonic Academy's Kick 2 and Superior Drummer,Learn different layering techniques to layer your kick with sub and click sounds.""]"
HymnSkills: Developing Hymn Improvisation,"['Music,Music Fundamentals,Piano']",['Improvise music for church services.']
Learn Guitar - Fingerstyle Blues,"['Music,Instruments,Acoustic Guitar']","['Use finger and thumb to pick alternate guitar strings,Use finger and thumb to pinch two guitar strings,Read standard guitar tablature']"
Music Business: Learn How to Build a Business Making Music,"['Music,Other Music,Music Business']","['A knowledge of various ways to fund your music project,An understanding of how Kick-Starter can amplify your profits,An understanding of how to release an album,A greater knowledge of the importance of copyright,Visual teaching - offering increased retention and accelerated learning']"
Tenor Banjo,"['Music,Instruments,Banjo']","['Learn 12 Traditional Irish Tunes,Apply ornamentation to your playing']"
Stairway to Heaven Tutorial - Fingerstyle Guitar,"['Music,Instruments,Fingerstyle Guitar']","['Stairway to Heaven version for solo fingerstyle guitar,Fingerstyle Guitar,Play the whole Stairway to Heaven song in one guitar,Led Zepelins Stairway to Heaven']"
Clara's Cello Crash Course - Canon in D,"['Music,Instruments,Cello']","['Play Canon in D as part of a string quartet with musical interpretation and soundtracks in 2 weeks,Understand fundamental cello playing techniques for playing Canon in D,Enjoy playing cello without reading music score,Discover the secret of making cello sound and how to play like a cellist in an ensemble,Challenge yourself and gain happiness along the way']"
Master Digital Music DAW for Special Needs People (Autism),"['Music,Music Software,Music Mixing']","['Neurodiverse: The Autistic (Autism) and Dyslexic (Dyslexia) etc people will learn to Digital Music DAW using LMMS Software,Students will learn all the steps required to create Music professionally on their own based on their creativity,Specially designed for people with Autism, Dyslexia, etc,You will be amazed with their capabilities upon acquiring these skills']"
"Play Accordion For Beginners: Songs, Chords & Techniques","['Music,Instruments,Accordion']","['Master The Accordion From 0 knowledge.,Basics Of Music Theory That Are Necessary In Order To Play The Instrument.,Reading Notes ( Only 1 Section But Full of Informations And Interactive Lectures),Special Technic While Playing Music.,Adding Beats To A Song With The Accordion,Professional Methods Of Playing In The Bass Notes']"
Learn How to Play the Melodica,"['Music,Instruments,Keyboard Instrument']","['Learn the Essentials on How to Play the Melodica,Master Expression and Emotion on Melodica,Learn How to add Details and Variation on Melodica,Learn Tunes on Your Melodica']"
"How To Make an EDM ""Banger"" - A Ghost Producer's Session","['Music,Music Production,EDM']","['Understand the workflow process that goes into a dance music track created by a ghost producer,Learn some new tricks/tools to take into the studio']"
Beginner's Ukulele - Fingerstyle Basics,"['Music,Instruments,Ukulele']","['Play the ukulele using the fingerstyle method.,Learn left hand and right hand techniques.']"
Modern Piano Lessons For Beginners,"['Music,Instruments,Piano']",['- A greater understanding of musical structures and the ability to play them in a smooth manner.']
Intermediate Music Theory - Hands-On Approach,"['Music,Music Fundamentals,Music Theory']","['By the end of the course the student will be able to recognize intervals, understand and find the keys with flats and sharps; understand the sixteenth note, rest, the dotted eight note, the ""alla breve"" term and what syncopation is.']"
Playing Piano : Reading and Playing Classical Tunes Vol.I,"['Music,Instruments,Piano']","['Learn an easy to follow routine to develop a good hand position and stronger fingers.,You would be able to start playing piano reading treble and bass clef.,Understand how to develop an efficient study routine.,You would understand how piano lessons are developed and what do you must consider if you want to take private lessons or attend a music academy.']"
"Piano With Willie: Learn to Play ""Let It Snow"" on Piano","['Music,Instruments,Piano']","['Play ""Let it Snow"" on the piano,Create a full arrangement from a lead sheet,Learn a layering approach that will add complexity to each layer of your arrangement']"
How to Play the Guitar: Your 30-Day Guide to Learn Guitar,"['Music,Instruments,Guitar']","[""30 daily online guitar lessons, for almost 5 hours of guitar tutorials,Guitar lessons for under 2 dollars a day.,Video examples for both right-handed AND left-handed guitar players,Fun, interesting, and true-to-life guitar exercises; finally get your fingers moving the way they're supposed to,Learn just enough guitar theory to help you advance quickly as a guitarist,Specific focus on dozens of individual motors, starting with the simple and manageable,A gradual increase in challenge to keep you engaged and improving day-after-day,Learn the fundamentals of how to play blues guitar,Learn the chords of the guitar; learn major and minor chords,Learn guitar techniques; take hammer-ons, pull-offs, slides, bends, alternate picking, and turn them into fun and electrifying solos,Take what you've learned and turn it into a song, which we'll go through together, piece by piece,How to play most of the popular music on the radio; learn guitar chord progressions,Workout your pinky finger (and feel the burn),.pdf copies for every single day's lesson, letting you practice them whenever you'd like,Show less""]"
Rhythm Guitar Lessons : Secret to Learning New Guitar Chords,"['Music,Music Fundamentals,Guitar']","['Play Partial Chords, and learn about how to use these shapes in a simple I-IV-V progression.,Identify how to play these ""Partial"" major chords in any key using A shape, F shape, and D shape chords.,Solidify knowledge of I-IV-V chord progressions, and learn how to identify the relationship between them, both on the lower (tonewise) strings and also the top 4 strings using partial chords.,""This course is great! It gave me a bunch of new ideas that I use all the time when creating new parts when I am recording., When I\'m trying new parts, I always jump through the DAF chord trick sequence I learned from Jim-thanks for teaching me this!"" - Matthew Steers, Studio Guitariste Extraordinaire']"
Motivate yourself to practice guitar,"['Music,Instruments,Motivation']","['To motivate yourself and bring back your enthusiasm to practice guitar,How to establish your practice routine,To organize your time,How to prepare for performance or a concert,How to behave on stage or on informal performance']"
Easy Ukulele Play-Along Children's Songs,"['Music,Instruments,Ukulele']","['Play 22 children songs on the ukulele,Basic ukulele chords: C, F and G chords,Steady beat/strum timing']"
Getting Started Guide To QSC Touchmix TM30,"['Music,Music Production,Music Mixing']",['Learn how to operate the QSC TM30']
How to Sing Perfect by Ed Sheeran,"['Music,Vocal,Singing']",['How to sing Perfect by Ed Sheeran.']
Produce a 1980's Electro Funk Track in Ableton Live 9 & 10,"['Music,Music Production,Music Production']",['They will gain insight into the correct sounds to use for this type of music. They will learn specific techniques within Ableton that complement this genre of music. Also the learner will learn how to play chords and musical notation on the keyboard.']
Dynamic Breathing,"['Music,Vocal,Breathing Techniques']","['Learn how to use deep breathing in order to sing or speak better, whether you are a voice user or a singer of any level!,Understand how it works (what is the diaphragm, what is diaphragmatic breathing),Improve breath management,Improve articulation,Improve posture,Improve endurance,Improve support,Learn how to start a vocal warm up,Improve steady airflow,Improve singing']"
Ukulele for Beginner's-Learn 10 Easy Songs. Great for Kids!,"['Music,Instruments,Ukulele']","['Ukulele Basics,Basic Chords (where to put your fingers),How to change quickly and smoothly from one chord to another,10 easy songs,Basic strumming pattern,How to hold the ukulele (playing position)']"
Home Audio Production & Audio Editing: Podcast & Audiobook,"['Music,Other Music,Audio Production']","['Turn any room into a recording studio.,Eliminate or reduce noise.,Eliminate or reduce reverb.,Choose the ""best"" audio equipment.,Setup your recording gear.,Edit audio.']"
The Art of Film Sound Design with Cubase,"['Music,Music Production,Sound Design']","['What is Sound Design? - Why does sound design exist?,Where does the sound come from?,The scene, the screenplay and the sound,Learn how to use Cubase & Low Frequencies']"
Violin Viola – a Masterclass from an Industry Professional 1,"['Music,Instruments,Violin']","['- Basic advanced techniques required by all levels of players – typically NOT covered in online ‘how to play the violin from scratch’ courses,- How to advance your bowing hold flexibility, co-ordination & tone,- How to advance your Left Hand Dexterity using Rhythmic devices,- A simple idea to improve your rhythm skills that does not require a metronome!- although for goodness sake keep using one.,- Touching on the idea of what ‘phrasing’ means in music,- Unique practice techniques that may redefine your ability to self-teach,- Self Control,Technique is the ability to do WHAT you want WHEN you want HOW you want - & I trust these courses will assist you in going down a road that achieves this goal.']"
Ableton Live - How To Make Psytrance,"['Music,Music Production,Ableton Live']","['Learn how to produce Psytrance,Learn about music production,Learn about Ableton,Learn about music genres']"
Basic principles of Music Mixing,"['Music,Music Production,Music Mixing']","['You will learn how to create a proper balance on instruments and vocals,You will learn to build solid rhythmic bases,You will learn to apply EQ and compression in the context of a mix,You will learn to use effects as a function of emotion,You will learn to use automation to enhance the dynamic impact of your mix']"
FL STUDIO: Music Production Masterclass In FL Studio&Mixing,"['Music,Music Production,FL Studio']","[""Create A Complete Track From Start To Finish In FL Studio,Master FL Studio Throught Tons Of Example & Practice,Mix Using FL Studio Default Plugins,Use Vital Synthesis (Free Serum Alternative),Learn Music Theory For Producers,Apply This Knowledge On All DAW's & Music Genres""]"
Get Piano Skills TODAY!!!,"['Music,Instruments,Piano']","['pick out songs by ear and play them,know how to make an easy arrangement of a song,play a lot of different chords']"
"Classical Guitar Master Class: ""Alman""","['Music,Instruments,Classical Guitar']","['Perform a a classical piece with confidence,Make musical decisions like a conservatory professor']"
How To DJ with Ableton Live,"['Music,Music Techniques,Ableton Live']","['Create versatile and re-usable DJ template for Ableton Live,Set up effects for DJing with Ableton,Warp Tracks for DJ use']"
Learn How: Play Piano & Keyboards Easy Party Festive Lessons,"['Music,Instruments,Piano']","['Play 30 famous piano pieces for any celebration, wedding, birthday, or festive occasion.,Entertain your friends and family with your new piano skills at any party event or gathering,Perform on the piano confidently and competently in private or public arenas.']"
Castanets for Beginners: Learn Spanish Flamenco Castanets,"['Music,Instruments,Percussion Instruction']","['How To Play Castanets for absolute beginners so you can use them as percussion or to accompany your dancing!,Learn the the 5 principle technques of castanet playing,Includes printable pdf lesson plans for each section,Build a solid technique foundation with exercises that develop your skills,5 strengthening techniques for the clarity and articulation of the finger hits.']"
Making Music in Fl Studio: From Beginner to Advanced,"['Music,Music Production,Audio Production']","['Students will learn to produce, mix and master music tracks using FL Studio,Students will learn to compose and arrange music,Students will learn chord progressions and the root to catchy melodies,Students will learn how to remix songs']"
Learn Buss-Compression on Mixes & Masters once and for all.,"['Music,Music Production,Music Production']","['SSL Buss Compression secrets on Mixes and Masters,Solid State Logic master bus compressor (Waves plugin) tips for Music Production,Learn the best settings for using your compressor Mixing and Mastering,GRAMMY® winning techniques on compressors for Mixing and Mastering']"
Ear Training Fundamentals,"['Music,Music Fundamentals,Music Instruction']","['How to play music by ear,How to figure out notes on the piano using only your ears,How to tell the differance between major and minor chords,How to liseten and play a melody by ear']"
Chords,"['Music,Music Fundamentals,Piano Chords']","['to recognize chords on the keyboard,to recognize chords on the staff,to recognize chords by ear,to write chords,fingerings for playing chords on the piano keyboard,to play a variety of chord accompaniments,to read chords symbols']"
Ukulele Course for Beginners! the start of your Ukujourney!,"['Music,Instruments,Ukulele']","['Ukulele Story,Ukulele Knowledge,What to check when buying an Ukulele,Tuning Your Ukulele,13 Basic Strumming Patterns,2 Basic Finger Pickings,12 Basic Chords,7 Perfect Songs For Beginners,Tips on how to hold the Ukulele']"
Introduction to FabFilter plugins,"['Music,Music Software,Music Production']","['Brand new students will learn how to get started with Fabfilter plugins and about effects in general.,This course can be completed in one sitting or over a period of time.,There are no known project risks.,Fabfilter add new plugins frequently.']"
Learn Whammer Jammer today - harmonica monster rock classic,"['Music,Instruments,Guitar']","['You will learn all the techniques found in Whammer Jammer such as...,You will learn about blow bending,You will learn about chords and chugging,You will learn about Bye Bye Bird from Sonnyboy Williamson,You will learn about syncopation in music,Crafting a solo,Big band tension building and use of stops/breaks']"
Intro to Piano Chords and Holiday Songs,"['Music,Music Techniques,Piano']","['How to play simple chords, inversions, arpeggios and chord patterns and apply them to many other songs,How to accompany yourself and others in a musical way, learning multiple songs that you can sing and play,How to read notes in the bass and treble clef, as well as chord symbols and roman numerals,How to develop your skills for playing chords and melodies by ear while also working on sight reading,How to play scales and broken chords, and also develop the ear for harmony and picking out chords and melodic notes that work']"
,Nill,Nill
Everyone can sing! Your Singing Course,"['Music,Vocal,Singing']","['Healthy and powerful voice,Improved quality of your voice,Better intonation,Wider vocal range,Application to songs,Confidence in dealing with stage fright']"
Synth Secrets // From The Basics to Programming Like a Pro,"['Music,Music Techniques,Synthesizer']","[""Program synth patches from first principles so you can ditch the presets or tweak them to fit your track perfectly.,Learn the basis of sound design through understanding all the major sound creation modules found on any synth,Understand how sounds are modulated and how to develop a sound within a track creating more dramatic and musical compositions,Get the most from your synths, hardware or software, virtual analog or vintage they all use the same basic building blocks.,From basics to complex ideas the more you know the more you'll get from your kit and the more fun and engaging it becomes""]"
Music Theory Extended Bass Volume 1 Beginners Basic,"['Music,Music Fundamentals,Bass Guitar']","['The student will be able to recognize all notes, time signature, keys, charts or in other words, all the tools to begin his career and to play.,Able to play every note on the 6 string bass fingerboard and associate it with the bass clef.,Able to count the music in the pro way.,Recognize the bass clef and have expanded knowledge of the extended range and the notation.,Able to recognize musical charts and know all important signs as segno, repeat sign, coda etc.,With this workshop the student will be able to continue to the next course in this topic.,At the end of the workshop the student will be with strong theory and practical experience.']"
Music Production for Beginners,"['Music,Music Production,Music Production']","['Install and setup Reason.,Understand basic audio concepts.,Identify and understand the components of a synthesizer.,Record and program multisample-based patches, using note and velocity layers.,Record, edit and arrange music using a digital audio workstation sequencer.,Route and understand a wide variety of audio effects.,Mix multitrack recordings using EQ, compression, gating and automation.,Master and export your music for distribution.']"
Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,"['Music,Instruments,Piano']","['PLAY Silver Bells with lots of bells sounds,CREATE Wind Chimes sound on the piano,SPLASH in Bell echoes,REHARMONIZE Silver Bells from basic chords,REHARMONIZE Silver Bells with mellow minor chords,REHARMONIZE Silver Bells with dynamic secondary dominants,REHARMONIZE Silver Bells with mysterious diminished 7 Chords,HAVE fun playing around with the 2 whole tone scales,PLAY dreamy cocktail sounds,WOW your audience by playing Silver Bells with different arrangements,ARRANGE any songs by following my 4 method technique,IMPROVISE with Question and Answer method,IMPROVISE with Question and Answer contrary motion,CREATE 4 different levels of chord substitution arrangement for Silver Bells,PLAY 9 dreamy piano techniques to take people to piano wonderland,HAVE fun with the Triplet Ballad style,Show less']"
Music Theory: Electronic Synth Music Production & Branding,"['Music,Music Production,Music Production']","['Music Production,Music Composition,Composing music for visual media']"
Guitar Chords: Learn to Play Any Guitar Chord,"['Music,Music Fundamentals,Guitar Chords']","['Learn the underlying concepts behind all chords,Understand how all chords connect with the Major chord, which will save you hours of confusion in the long run,Here\'s how to play Major and Minor 7th chords,Want to play the Dominant 7th chords? Here\'s how,With the remaining <5% of chords that we won\'t cover here, you will still understand how to interpret and play them,What are Suspended Chords, and how does it relate to other chords? You\'ll learn in this program,Extended Chords; understand how to actually play the 9th, 11th and 13th chords, instead of pretending that you do,""Connect the Dots""; you will finally understand how all these chords are connected']"
How To Sell More Products At Live Events,"['Music,Other Music,Sales Skills']","['How To Increase Sales With Bundle Deals,How To Up Sell Without Being Sleazy,How To Speak From a Platform & Mention Your Merchandise Booth,How To Run a Contest At Your Booth,How To Increase Your Per Head Amount']"
Master Of Metal Series,"['Music,Instruments,Guitar']","['Master metal guitar techniques (Down Picking, Alternate Picking, Power Chords, Palm Muting, Scale Runs, Chord Inversions)']"
Piano Lessons For Beginners,"['Music,Instruments,Piano']","['Play the piano in a lead role (melody),Improvise (solo) over a basic form,Play the piano in a supportive role (accompaniment)']"
Mixing And Mastering Electronic Music In Ableton Live,"['Music,Music Production,Ableton Live']","['Mix drums for maxmum punch and clarity so that they cut through your mix,Mix a track that contains a wide range of bass sounds so that they all sit well with each other in your final mixdown,use compression and multiband compression like a boss,Use mid-side EQ to control the stereo field of any sound at different frequencies in the spectrum,Make use of overdrive, saturation and distortion to bring out extra harmonics in your sounds, adding clarity and sparkle,Learn some winning EQ approaches for every sound in this track - drums, basses, melodic instruments and vocals,Discover my secret weapon for sidechaining on a multiband level to ensure the most coherent bassline possible,Master your own track to give it that well polished finish that will enable your music to stand up against other professional tracks in a DJ mix online or in the club,See how to use a reference track to get the best possible mix comparison']"
Drums: Backbeats & Fills || Music Psychology,"['Music,Instruments,Drums']","['Drum beats & drum fills,Music notation,Understanding the learning process,Applying psychological principles to learning the drums,Playing drums to music,Musical improvisation on the drums,Understanding rhythm theory']"
Mixing Music In Adobe Audition,"['Music,Music Software,Adobe Audition']","['mixing a variety of musical sounds in Adobe Audition,songwriting using loops and multitracks,finding royalty-free sources for your sounds and compositions']"
Drumsense Teacher Training Level 1,"['Music,Music Techniques,Teacher Training']",['How to teach drums']
Future Bass & Trap Tips / Tricks,"['Music,Music Production,Music Production']","['Be able to create wide and clear sounds and make your track stands out.,You will learn how to layer synths to make them sound big and wide,You will learn how to use tremolo to make your synths sound unique,You will learn about chords structure and composition,You will learn how to properly use fills and arpeggios']"
Guitar Bootcamp ?A to Z Course for Absolute Beginners,"['Music,Instruments,Guitar']","['What kind of guitar and gear you should buy as beginner,How to practice more efficiently throughout the day,Why you really need to get your guitar set up properly,How to learn open chords and power chords step by step,How to strum with your fingers vs using a pick,How to easily combine chords and rhythm using my method,How to play your favorite songs on guitar by using chord patterns,How to play these 4 songs: Ben E King - Stand By Me / U2 - With or Without You / Flo Rida - Whistle / Mike Posner - Ibiza']"
Pentatonic Scale Masterclass,"['Music,Instruments,Pentatonic Scales']","['Pentatonic scale,Guitar solo,Improvisation,slides,hammer on and pull offs,bends,melodic patterns,the 5 shapes,diagonal and horizontal approach,pentatonic licks']"
Jazz Piano Lessons,"['Music,Music Fundamentals,Piano']","['Jazz Structures and Ideas,Left-Hand Chords,Diminished Scales,So What Chords and Walking Bass,Improvisation & More']"
Play Drums With Gordy Marshall,"['Music,Instruments,Drums']","['Learning to play the drums,How to hold the sticks,How to set up your kit,How to play a basic groove,An introduction to basic rudiments,How to play a pressed roll,How to effectively work with a click, or metronome,An introduction to the Paradiddle,Dynamics (very important),How to use Ghost Notes,How to count in the band,How to finish a song, with multiple ending options,Show less']"
Learn How to Sing Well: Complete Vocal Training,"['Music,Vocal,Singing']","['Singing Techniques,Correct Breathing for Singing,How to warm up the voice,Singing exercises to extend range and improve sound of the voice,Voice Control,8 Secret Singing Tips']"
Learn Fingerstyle Guitar with 3 Amazing Songs - STEP BY STEP,"['Music,Instruments,Fingerstyle Guitar']","[""You'll learn to play 3 awesome Fingerstyle Arrangements,Scorpions - Wind of Change,Simon & Garfunkel - The Sound of Silence,Gary Jules - Mad World,We will learn to play melody, bass, chord fillings and percussion. All at the same time,You'll learn the best right and left hand techniques,You'll learn how to finger pick correctly, keeping fingers independent,You'll learn to play the percussive fingerstyle,You'll get my Top 3 fingerpicking exercises for the right and left hand,You'll get printable PDF Tabs and Guitar Pro files for each lesson,You'll get Play-Along videos for each lesson to make your practice more productive,You'll learn how to read Guitar Tabs,You'll improve your fingerpicking skills and guitar technique,Show less""]"
Mastering Violin Scales Grade 4,"['Music,Instruments,Violin']","['Learning the Violin Scales (Grade 4 ),Slow Practice-Along Videos and Exam Tempo Demonstration,Expert Tips That Help You Practice Effectively,Personalized Feedback Available!']"
Violin Christmastime! Christmas carols: easy and fun!,"['Music,Music Fundamentals,Violin']","['Play some of the most popular Christmas carols for violin,Get useful practice strategies, which you can use to learn other new songs,Get tips on how to make different characters with the violin, so you sound like a professional']"
JAZZ MASTERCLASS: Step-by-Step / Pachelbel Canon Improv,"['Music,Music Fundamentals,Jazz']","['Use the popular Pachelbel Canon to develop improvisation skills.,Use Pachelbel Canon to develop jazz styles.']"
Music Student Success,"['Music,Music Fundamentals,Music Theory']","['At the end of this course students will have a deeper understanding of the nature of music learning.,Make practical changes on your daily study routine that will improve your results.,Play your music in an accurate way and understand the procedure to get to play faster.,You will understand how to organize your instrumental practice']"
Foundational Drum Loop Basics - [Create Powerful Drum Loops],"['Music,Music Production,Drums']","[""Create Drum Loops which are FRESH and ENGAGING,Take Advantage of the Foundational Basics Available when Creating Drum Loops [Volume, Sound Selection, Panning, and Sound Placement],Understand the Power of Layering,Fully Control a Drum Loop,Tempo Tricks and Swing for Emotion and Rhythm/Groove,An Effective Workflow when Creating Drum Loops,Creating Loose and Organic Drum Loops by Note Nudging,How to Bring a Loop Back in which a Listener Can't Stop Listening to""]"
Piano Rhythms Vol.2: Ballade Style,"['Music,Music Fundamentals,Piano']","['You will understand the study process to play these accompaniments effectively, avoiding mistakes.,At the end of this course you will be able to play simple accompaniments of ballad rhythm.,You will have tools to study at your own pace, follow the technical advices and practice in an effective way.,Take advantage from the backing tracks so you have more fun practicing all the accompaniments.']"
Mixing and Mastering with Presonus Studio One 5(Any Version),"['Music,Music Production,Music Mixing']","['Mixing your song in Studio one with stuck plugins,Mastering your song in Studio one with stuck plugins']"
Learn To Play A Celtic Irish Reel On The Piano Accordion,"['Music,Instruments,Accordion']","[""How to play a Celtic Irish Reel.,The correct bellows phrasing and techniques for playing Celtic Irish music.,How to play the right hand with the correct fingering positions. and ensure the left hand doesn't over power the right hand.,How to play the left hand with a simple major bass and then minor bass row.,How to put and play both hands together.,Ornamentation for both the right and left hand with grace notes, triplets and turns.,Improvisational ideas for the right hand to make the piece unique to you.""]"
The Musicarta Hanon,"['Music,Music Techniques,Piano']","['The Musicarta Hanon is a video presentation of the famous Hanon finger exercises for pianists.,The original 30 Hanon finger exercises are demonstrated on a virtual piano with fingering and further graphic cues so that anyone can start making use of these popular, effective exercises.,In addition, there are ten sets of variations - in time signature, at intervals, in syncopated rhythms and to stretch the hand and so on - so your daily technical exercises need never get boring and can truly ""light two candles with one match"".,Watch the introductory video on the course landing page for a more visual description of the course content.']"
Latin Percussion,"['Music,Instruments,Percussion Instruction']","['Students will acquire a deep understanding of percussion, different styles of music and their roots as well as how to play many different kinds of percussion instruments properly.']"
Complete Guitar Method Masterclass - Part 2,"['Music,Instruments,Acoustic Guitar']","['Left-hand techniques,Different types of Bar Chords,Advanced Strumming,4 Classic Pop & Rock songs']"
Singing Bowls from A to Z,"['Music,Instruments,Music Video']","['You will learn perfectly how to play Tibetan Singing Bowls and all their musical secrets until now not revealed!,I will teach you techniques and exercises to become the absolute master of these fantastic instruments for music therapy of the body, spirit and mind.,In this singing bowls lessons course, you will easily learn how to distinguish, play, amplify, tune the singing bells and consciously alter their vibrational field.,I will show you traditional and original techniques to get you in tune with the bells and let them release all the healing energy they possess.,You will become a master and expert, able to use the bells in your work as a therapist, integrate them into your career as a musician or just use them for your daily and personal meditation.,This is nada yoga, this is the power of Om vibrations and sound meditation: this are singing bowls and you are the master!']"
ABRSM Music Theory Practice Exam: Grade 3 & Grade 4,"['Music,Music Fundamentals,Music Theory']",Nill
How to Improvise Blues Guitar Solos For Beginners,"['Music,Music Techniques,Blues Guitar']","['Music Intervals.,3 blues approach to improvise guitar solos in any key.,Why are there both sharps and flats.,Blues Harmony and Theory.,Connecting Scale Shapes and Playing Up The Neck.,How to Play a Jazz Blues Chord Progression on Guitar.,What nobody teaches you about the BLUES SCALE.,Common Blues Chord Progressions.,Guitar Licks,Pentatonic minor scale and Blues scales.']"
ABRSM NEW Online Music Theory Grades 1 - 5 | Crash Course,"['Music,Music Fundamentals,ABRSM']","['Basic to Intermediate Music Theory Concepts,ABRSM Music Theory Grade 1,ABRSM Music Theory Grade 2,ABRSM Music Theory Grade 3,ABRSM Music Theory Grade 4,ABRSM Music Theory Grade 5']"
Learn How to Read Music!,"['Music,Music Fundamentals,Reading Music']","['Read notes on the page!,Count Rhythm patterns,Discover how beats are grouped,Apply what you learn on playing an instrument']"
Music Production - advanced techniques used by the pros,"['Music,Music Production,Music Production']","['Make better choices when producing,Avoid common mistakes,Layer sounds,Beef up your bass,Apply parallel / new york compression,Automate volume more efficiently,Over 25 lectures and 40+ minutes of essential knowledge']"
Vocal Production for Singers and Logic X users,"['Music,Music Production,Music Production']","['Effectively prepare for a vocal recording session,Professionally treat their vocal performance using industry post production techniques,Confidently use Logic pro X for recording purposes,Apply new knowledge on supplied test projects']"
THE FUNK BASS FORMULA,"['Music,Instruments,Bass Guitar']","['Groove to a funky beat,Recognise a funk bassline,Know about the origins of funk,Fingerstyle, slap bass']"
