Course Title,Labels,Details
Become a master drone pilot in 2 weeks and start a business,"['Photography & Video,Other Photography & Video,Drone and Aerial Photography']","['This course is broken down into five major sections or modules. In the first section, you’ll learn everything about camera setup. This section will provide detailed walkthrough of different video options from best resolution to shoot at with editing infrastructure in mind to best field of view to film with from the perspective of drones to best frame rate to film at with having lighting in mind. We will also cover best time-lapse mode option to select from when taking aerial images as well as best Mega Pixel options to choose when flying for longer period of time. All of this will ensure that your drone is capturing the best quality of video or photo so you can have a professional product after post-production.,In the second section, you’ll learn about aerial cinematography. We’ll cover drone safety, basic drone flights and advance aerial cinematography, which will include correct camera positioning techniques and unique cinematic drone shots including and not limiting to: Ground Up, Tilt, Pan, Orbit Rotate, Narrow Discover, Fly to space, Fly from space, and other unique shots to empower you to bring unique cinematic shots in your overall aerial footage.,In the third section of this course, you’ll be taught on how to professionally edit videos, mainly aerial videos. We’ll cover basic editing tools overview, How to import media into the project and into the libraries, Adding Text and Transitions, Basic and advance color grading, syncing videos to the beat of the audio, 4k zoom from fix camera lens, adding watermarks to your videos to finally adding 3D Motion Graphics Fly through Text effects to your aerial videos. This section will ultimately teach you how to take your perfectly shot aerial videos to making them breathtakingly amazing!,Forth section of this course will uncover the art of photo editing. For that, we’ll use Adobe Lightroom to polish up your aerial photos. This section will teach basic editing tools overview, Importing and tagging images, Selective advance editing using Brush and gradient tools, How to remove shadow of drone from the images, Camera profiling - How to flatten out images with fish eye effect automatically and how to add watermarks to multiple photos automatically using batch export with client’s name embedded within the file name. This section will bring your aerial photos to life!,Last and the most important part of this course is how to start your own aerial filming business. We’ll discuss how to create your own logos, website, business cards and how to find, attract and acquire the right type of customers interested in aerial footage. We’ll also uncover how to create professional invoices with the right stipulations added for an aerial filming business. In addition, we’ll discuss how to set the right price for various different aerial filming jobs (Aerial Photos, Aerial Videos and Custom work) and we’ll discuss how to create a proper business plan for your business by having a goal and target in mind when operating an aerial filming business so that you can start, manage, sustain and ultimately grow your aerial filming business']"
Adobe Lightroom CC: Landscape Photography Master Class,"['Photography & Video,Other Photography & Video,Adobe Lightroom']","[""Learn the techniques to turn your ordinary landscape photo into amazing work of art.,You'll be able to edit photos in Lightroom as you've seen them with your eyes.,Master all basic features of Adobe Lightroom.,You'll be able to work out all the details from your photos.,Your photos will shine in a completely new splendour.,Learn how to work on any RAW image in Lightroom.,I'll explain to you my best tricks and secrets of Lightroom.""]"
Learn Mobile Photography Techniques For Incredible Photos,"['Photography & Video,Digital Photography,Mobile Photography']","['Take World Class Photos With Your Mobile That Your Friends and Family Will Love,Powerful Composition Techniques To Drastically Improve Your Photos,Important Mobile Camera Features For Better Photos,How To Think About Mobile Photography']"
How To Make A Living Making Films: Business Of Filmmaking,"['Photography & Video,Video Design,Filmmaking']","['Build a diversified income,Create passive income streams,Network the right way,Define and improve your product']"
Photography - Canon EOS 1300D / REBEL T6 Camera User Course,"['Photography & Video,Photography Tools,Digital Camera Functionality']",['You will learn how to use this Canon DSLR camera to take great pictures and videos!']
SOUND for Film and Television,"['Photography & Video,Video Design,Audio Production']","[""Record excellent location sound for film and video projects, and do a basic sound edit when you're done recording. We teach you to record like the pros.""]"
Mastering Advanced Color Grading in Photoshop,"['Photography & Video,Digital Photography,Photoshop']","['Use Photoshop comfortably,Make images stand out,Understand how color harmonies works,Know how to use professional retouching techniques,They will be able to improve their images straight away after this course,They will be able to be better retoucher and build much better portfolio - which allows them to charge more for services']"
Secrets to Successful Documentary Film Production,"['Photography & Video,Video Design,Documentary Filmmaking']","['Understand the creative insight and what takes to make award winning video documentaries.,Learn by example. If you would like to learn, step by step, how I conceptualised, shot and edited two, highly acclaimed TV documentaries, then this is for you.,Gain insight into what thought processes professional TV documentary makers use to shoot, gather content and edit award winning video stories.,Enjoy being taught by a TV broadcast professional that has dozens of broadcast programs to his name, shown on networks around the world.,Decide who you would prefer to be your instructor? Someone successful in the world of TV broadcasts?,You can only be taught to the level your instructor has reached—never beyond. You decide what you want to end up doing, and seek out teachers that have achieved your own goals.']"
Cinematography 101: Absolute beginners course,"['Photography & Video,Video Design,Cinematography']","['Learn how to chose a Camera,Use a Shotlist,Picture Profiles,White Balance,Exposure,Shoot in Low Light,Color Temperature,Video Lights']"
Video Production Masterclass: Beginner to Pro Video Creation,"['Photography & Video,Video Design,Video Production']","['Create amazing videos from start to finish,Choose the right equipment (camera, lights, audio) for your video production,Capture beautiful video with any camera,Record professional audio with a variety of microphones,Use lighting to enhance your video to look professional,Edit engaging videos with modern and clean techniques,Tell stories with your videos,and so much more!']"
Portrait Photography Masterclass: Headshot Photography Class,"['Photography & Video,Portrait Photography,Portrait Photography']","[""You'll be shooting beautiful portraits and headshots in any location.,You'll know how to shoot photos inside or outside, in sun or in the shade, with or without flash.,You'll know how to shoot studio portraits with a clean background.,You'll be editing your own portraits, and know the process for editing headshots.,You'll feel comfortable and confident taking on portrait and headshot jobs.""]"
PowerDirector 15 - Video Editing for PC Users,"['Photography & Video,Video Design,Video Editing']","['Edit videos the way you imagine!,Use all the BRAND NEW features of PowerDirector 15 including 360° video editing.,Improve your videos with blend modes, masks, and the action camera center.,Add titles and animated graphics to your video.,Export your high quality video for any device.']"
You Found It! Foodies Ultimate Food Photography Masterclass,"['Photography & Video,Photography,Food Photography']","['Food Photography - Finally capture the personality of your food creations!,Learn All The Important Tips To Working With Natural Sunlight - This Is Major!,Clearly See Real Improvement In The Quality Of Your Food Photographs,Learn The Essential Tools For Food Photography - all of which you can get any dollar store!,Learn How To Apply COLOR THEORY To Your Food Photography For Real Improvement,Learn The Important Topic Of Composition Which Helps Tell YOUR Food Stories,You Will Learn The Fundamentals Of Editing & The Correct Chronological Order Of Those Tasks,Learn the steps you’ll need to potentially monetize your food passion/journey in the future,Understand The Framework Of Building Your A Long Term Body of Work That Can Potential Earn Money In The Future.,Learn The Many Potential Income Sources With Your Food Photography']"
Photoshop for Photographers - Beginner to Professional,"['Photography & Video,Photography Tools,Photoshop']","['You will learn everything you need to know about camera raw and processing images,You will learn how to clean up images professionaly,You will learn how to work with masks in photoshop,You will learn how to work selectively with lights,You will learn how to work selectively with colors,You will learn how to adjust contrasts on the images,You will learn how to color grade your images,You will learn how to create warm skin tones,You will learn everything you need about skin retouching,You will lern how to even out skin pores non-destructively,You will learn basics of composing,You will learn how to create amazing panoramic images,You will learn how to match skin tones on portraits,Show less']"
Project-Led Editing in Da Vinci Resolve Beginner to Advanced,"['Photography & Video,Video Design,Video Editing']","['Video Editing,Audio Visual Postproduction,Postproduction,Audio editing,Editing,Da Vinci Resolve,Resolve,Visual Postproduction,Audio Postproduction,Davinci Resolve,Film Editing,Offline Editing']"
Adobe Premiere Pro: Color Grading Masterclass (Updated),"['Photography & Video,Video Design,Color Grading']","['Color Grading for Cinematography,Create Cinematic Looks,Color Theory for Color Correction/Grading,Increase the aesthetics of your films,Lumetri Scopes for Color Analysis,Deliver professional videos to your clients,All Color Tools of Premiere Pro (including plug-ins),Advanced Color Grading Techniques,Color Management']"
"Phantom & Mavic Filmschool 2 - more killer shots, 360 pano's","['Photography & Video,Other Photography & Video,Drone and Aerial Photography']","[""Shoot 6 new killer shots to blow your audience away,Color correct videos to produce stunning results,Fix exposure issues in video footage to get best results,Create mind blowing aerial 360 pano's,Create engaging & unique aerial virtual tours,Advance your knowledge with the principles of the gimbal pitch modes, heading & interpolation,Shoot amazing silky smooth footage,Fly with confidence & ease,Get more great footage per battery then ever before""]"
Street Photography Masterclass,"['Photography & Video,Digital Photography,Street Photography']","[""How to obtain street photography with narrative component and pleasing to eyes.,The training and developing of seeing eye,Developing of a clear mindset on how to do street photography that evokes viewer's heart,Understanding of essential gear for street photography,Learn to use light source creatively and effectively,How to keep moving subject in focus and how to deal with tricking situations.,The training in seeing the nuances and subtlety,Develop a technique to distinguish what’s relevant for Color and B&W respectively.""]"
Nikon Camera Photography: Getting Started with Your Nikon,"['Photography & Video,Photography Tools,Digital Camera Functionality']","['You will learn how to use your Nikon DSLR camera comfortably and confidently,You will know how to use both automatic and manual settings to take great photos,You will know how get proper exposure with settings like aperture, shutter speed and ISO,You will know how to navigate the camera menu to get to the settings you want,You will be able to pick up your camera in any situation and take beautiful photos,You will learn all of the camera basics like focus, white balance, flash, creative filters, burst mode, and more']"
The Ultimate Photoshop Elements Training Bundle - 64 Hours,"['Photography & Video,Photography Tools,Photoshop']","['How to use Photoshop Elements versions 14, 15, 2018, 2019 and 2022.,Learn how to turn your photos into masterpieces.,Apply professional image editing and correction techniques to get incredible results.,Sort and organize large collections to easily keep track of your images.,Discover how to make retouches, composite images, and add text.,Learn how to effectively create photo slideshows and other projects.,Learn the basics of using ""Layers"" - one of the keys to enhancing your Photoshop skills.,Learn practical retouching and enhancement techniques for your photos.,Find out how to apply various styles and effects to your photos.,Learn how to convert an image to black and white.,Learn how to create special projects including calendars to share your creations with your friends and family.,Show less']"
Confidence on Zoom: Tips and Tools to Look Like a Pro,"['Photography & Video,Other Photography & Video,Video Conferencing']","['How to confidently present yourself for any on-camera meeting or video interview!,Undo sneaky, negative thoughts that perpetuate insecurity about being seen.,Make sure your brand and signature voice come through - even on video conference calls!,Build more confidence in your public speaking and presentation skills.,Connect your business goals to the evolution of remote learning and Zoom technology.,Find out the best camera, lighting and sound / microphone basics for video events!,Make your background tell the story of who you are - express yourself with best camera set-up.,How to connect with an audience AS IF you’re still in-person, or in-the-room with them.,Feel comfortable making a great first impression while navigating Zoom technology effortlessly!']"
Adobe Premiere Pro 2022 Video Editing Course Beginner to Pro,"['Photography & Video,Video Design,Adobe Premiere']","['Video Editing in Adobe Premiere Pro. You will master the full functionality of Adobe Premiere Pro and will be able to edit videos in all popular formats.,Work with Color Correction and Sound Design. You will learn how to work with color correction, as well as use sound design to achieve higher quality.,Increase the Speed of Work. You will learn how to optimize your work in post-production, which will help you complete more projects in less time.,Apply stylistic effects. You will learn how to create and apply visual effects to make a video stylish.,Adapt video content for social networks. You will learn how to edit videos for Instagram, Tik Tok, Facebook, and YouTube. Study the trends and specifics.,Be in demand on the market. You will be able to become a popular editor and will be able to work remotely with clients around the world.,At the end of our course you will create your own showreel, which you will be able to show to your clients.']"
Photography - Become a Better Photographer - Part II,"['Photography & Video,Digital Photography,Photography']","[""This course will give you a greater understanding of your camera's features and settings.,This greater understanding will allow you get more consistent exposures, better focussing and improved image quality.,The real world examples provide best settings in typical scenarios, ensuring great results""]"
Color Grading Masterclass: Resolve 15,"['Photography & Video,Video Design,Color Grading']","['You will master styles and techniques and be able to create cinematic color grades for your films.,You will learn tips and tricks that will take your grading to the next level.,You will learn Davinci Resolve,You will get my LUTS and Power Grades when course is completed.']"
Photography for Beginners: Improve Your Photo Compositions,"['Photography & Video,Photography,Photography Composition']","['Compose images to make them stand out from the crowd,Frame each photograph dynamically to get more attention,Make your photos POP and give your images the ""Wow!\' factor,Understand basic composition techniques,Become a more confident photographer,Take photos that get more likes & engagement on social media']"
Video Editing: Premiere Pro & After Effects Dynamic Linking,"['Photography & Video,Video Design,Video Editing']","['How to organize your files to get the best of Dynamic Links and keep everything in check,How does Dynamic Link works in Premiere Pro and After Effects,How to create Dynamically Linked After Effects Composition from within Premiere Pro,How to Dynamically Import After Effects Composition from within Premiere Pro,How to Replace Sequence Clips with an After Effects Composition,How to Import Dynamically Linked Sequences in After Effects,How to Create Dynamically Linked Sequences in After Effects,How to use the Render and Replace in Premiere Pro and create Encoding Presets,How to create After Effects Video with a link to the original Project and Composition']"
Complete Guide to Colour Grading in Final Cut Pro X,"['Photography & Video,Other Photography & Video,Color Grading']","['Professional colour workflow to make your videos stand out,Get cinematic footage with great skin tones,How to setup and use Final Cut Pro for grading,Colour theory fundamentals and application in Hollywood']"
"Practical Guide to Shooting Video on Panasonic GH5, G9, GH5S","['Photography & Video,Other Photography & Video,Digital Camera Functionality']","[""You will know how to approach filming with the GH5 / GH5S or G9, saving on the testing, research and shooting normally required to get professional results.,You'll get a good understanding of its biggest features: how they work and how to use them.,You will be able to save money from the advice and examples given on a range of gear including microphones / lenses / power options etc.,Download the course videos for offline viewing""]"
Adobe Premiere Pro CC: Video Editing for Beginners,"['Photography & Video,Video Design,Video Editing']","['CC 2022Updates!,Fully understand how to use Adobe Premiere Pro CC to edit videos quickly and easily.,Learn all the basics of Adobe Premiere Pro CC. Use effects and edit to the beat.,Make audio adjustments and improve your audio for better videos.,Create graphics, titles, transitions and animations.,Create your own videos in Adobe Premiere Pro CC,How to organise footage into folders,Apply simple colour correction and grading techniques,How to edit and export your first high quality video for YouTube,Master all kinds of transitions, video, Audio, titles, overlays and more,Edit a Promo video, YouTube video and micro content from scratch.,Use effects and edit to the beat.,Use color correction and grading in your videos like a pro.,Use advanced effects like the pros.,Export your videos in the right format.,create a VHS VCR Camcorder Video Look,Fast Forward Effect,Flicker Transition Effect,Blend Modes In Premiere Pro,Auto Sync Audio with Video FAST!!,much more!,Show less']"
Photography Fundamentals Taught by a Photography Pro!,"['Photography & Video,Photography,Photography']","['Learn how to take back creative control from your camera,Learn the 4 easy steps to mastering Exposure,Learn my secret weapon for nailing the Exposure in camera,Learn an often overlooked camera setting and see light in a, well, different light,Learn my creative decision process for choosing specific camera settings,Learn how I edit my photos,Understand the 6 key secrets to successful photos,Know how to use Composition for better photos']"
Bob Davis' Professional Photography Lighting Techniques,"['Photography & Video,Photography Tools,Photography Lighting']","[""Learn the differences between the quality of light and the quantity of light and how to enhance light sources to improve the quality of light.,Modify these light sources so that you can improve the quality of light in your images by shaping the light from direct, harsh-looking light to soft, diffused light in order to flatter the people in your images.,Learn how to work with the different settings on your camera in a variety of situations.,How you can use your on-camera flash to bounce the light and capture clean, beautifully diffused images,Create cool effects in your portraits by adding color to the background with gels.,Will discuss the pros and cons of studio strobes to achieve desired lighting effects. ,Control all speedlites with your camera as the master speedlite, using a wireless trigger.,Learn about adding highlights to the eyes.,Learn to shoot in harsh lighting situations on location.,Shoot on location out in the environment vs. shooting in an controlled environment setting like a studio.,Discover how to use light modifiers to create a larger light source.,Balance color and light using speedlights, Kelvin adjustments, and a light meter.,Explore techniques to modify your light source; Apollo Orb, Apollo Halo, refelctive unbrellas and more,Learn what type of equipment to take on a shoot and what you can find in Bob's camera bag.,Using a mix of studio lighting, Bob Davis shows you how to create deep shadow images with hard light.,Bob takes you on location. Learn what type of equipment to take on a shoot and what you can find in Bob's camera bag.,Show less""]"
iMovie - from beginner to advanced,"['Photography & Video,Video Design,iMovie']","['Edit an entire video from beginning to end, using professional and efficient techniques.,Color correct your video to fix issues with white balance and more.,Apply visual effects such as stabilizing shaky video.,Improve audio quality with audio effects, background noise removal and more.']"
Photoshop and Photography Digital Art Compositing Course,"['Photography & Video,Digital Photography,Digital Compositing']","['Use effective layering, selections, masking, and other tools to edit photos using Adobe Photoshop.,Take effective photos using appropriate backgrounds, props, and poses.,Exercise creativity in photography and digital art.,Adjust color, lighting, and other effects in Adobe Photoshop for better photos and digital art.']"
Turn Photographs Into Digital Paintings Using Photoshop,"['Photography & Video,Digital Photography,Photoshop']","[""Prep your images for a painting,Use and have a better understanding of Photoshop's brushes and brush engine.,Use many of the other tools that you will need in order to paint in Photoshop,Save, share, print, and even sell your art work""]"
"How To VLOG on YouTube! Create, Edit, & Publish Your Videos","['Photography & Video,Video Design,YouTube Marketing']","['By the end of our course you will be able to create your own HIGH QUALITY VLOGS and upload them to YouTube!,You will also learn the skill of how to EDIT your VLOG, Promote Your VLOGS, and start to build a following on YouTube!']"
Learn Video Editing with Premiere Pro CC for beginners,"['Photography & Video,Video Design,Adobe Premiere']","['Understand the User Interface,Edit video clips,Design a text or title,Use effects,Mix audio,Perform color corrections,Make custom animations,Export a video']"
Photography: 10 Top Tips - Be More Creative with Your Camera,"['Photography & Video,Photography,Photography']","['Have a good understanding of the basic function of their camera,Know how to set the camera manually to get a correct exposure,Understand how their camera ‘sees’ compared to how our eyes see (and why this is important),Understand different lighting conditions and how these impact photography']"
iPhone Photography & Mobile Photography: Take Better Photos,"['Photography & Video,Photography,iPhone Photography']","['Take amazing photos with your smartphone, iPhone, Android, or other mobile device,Improve your photos with better lighting, composition, and storytelling,Capture beautiful portraits, timelapses, long exposure and panoramas - all with your iPhone or other smartphone,Understand camera and photography basics like the exposure triangle, depth of field and focal length,Master iPhone photography & mobile photography to impress your family and friends with photos shot on your smartphone,Professionally edit and share photos on the go with the best iPhone & Android photography apps']"
Final Cut Pro X: Video Editing in Final Cut Pro X,"['Photography & Video,Video Design,Final Cut Pro']","[""You will feel confident using Final Cut Pro X to edit your own videos.,Learn the entire video editing workflow from import to export.,Navigate Final Cut Pro X's interface with ease.,Import your media (video, audio, etc.) into your project.,Use basic editing tools to professionally edit your videos.,Improve your audio with leveling, effects and transitions.,Design modern titles, intros, and lower thirds.,Make your videos look better with color correction and grading.,Add video effects and adjustments.,Edit 360 (VR, virtual reality) video in Final Cut Pro X.,Export high quality video with whatever settings you need.,Edit videos the way you imagine them!,Edit Videos for the top Social Media Platforms: Youtube, Tik Tok, Instagram,Show less""]"
The beginners guide to photography: a camera crash course,"['Photography & Video,Photography,Photography']","['As a student you will learn how to use your digital camera,You will learn what exposure is and whats normally called the exposure triangle,You will learn about shutter speed, aperture and ISO,You will learn tips and tricks used by professional photographers']"
Travel Photography: Take Beautiful Photos on Your Adventures,"['Photography & Video,Photography,Travel Photography']","['Take amazing photos on your next trip.,Travel smarter with the right equipment.,Be confident taking photos in any situation.,Edit photos to make them look even better.,Share your photos and grow a following on social media.']"
Complete Adobe Premiere Pro CC Course - Beginner to Advanced,"['Photography & Video,Video Design,Adobe Premiere']","['Fully understand how to use Adobe Premiere Pro CC to edit videos quickly and easily.,Create your own videos in Adobe Premiere Pro CC.,Learn all the basics of Adobe Premiere Pro CC.,Use effects and edit to the beat.,Create graphics, titles, transitions and animations.,Use color correction and grading in your videos like a pro.,Make audio adjustments and improve your audio for better videos.,Use advanced effects like the pros.,Master all kinds of transitions, video, Audio, titles, overlays and more,Export your videos in the right format.,Edit a Promo video, YouTube video and micro content from scratch.,And so much more!,Show less']"
Drone Video for Real Estate Masterclass,"['Photography & Video,Commercial Photography,Real Estate Photography']","[""Create professional, emotional real estate videos,How to film (epic) cinematic drone shots,Specific video editing techniques for Real Estate,How to get your videos noticed even if you're just starting out,How a drone works and how to operate it (safely!),How to properly set expectations with your clients (so you don't waste time & money)""]"
Learn to Edit Video in 30 Days with Adobe Premiere Pro 2023,"['Photography & Video,Video Design,Adobe Premiere']","[""How to edit fully with Adobe Premier Pro - from beginner to pro,The layout of Adobe Premier Pro and what the tools are to edit with (and where they are),How to Edit FAST! This software is huge, lets learn what you need (nothing missed out) but how to get you editing quickly,Importing video, cutting, adding music, sound effects, transitions up to more advance features like green screen and noice reduction,How to search for and apply for jobs as an editor, freelance work or with a company. Where to find these jobs and what you'll need,All the video footage is here free in this course, no need to film a thing, follow along step by step as we editing free downloadable footage and learn to edit,Learn using the most recent 2022 update of Adobe Premier Pro (not older version),Learn how to download Adobe Premier Pro (+ FREE option)""]"
Filmora 11/X/9: Zero to Hero in Video Editing,"['Photography & Video,Video Design,Filmora']","['Using Filmora 9 and Filmorayou will be able to edit an entire video from very beginning to end, using simple and efficient techniques,Video Editing,Preview Rendering,Split Screen Presets,Auto-ripple,Advanced Text Editing,Tilt-Shift,Mosaic (Blurring),Layer Multiple Video Clips,Chroma Key,Audio Separation,Scene Detection,Color Grading Presets,4K Resolution Editing,Noise Removal,Export to YouTube and Vimeo,Media Library,Speed Controls,Video Stabilization,Audio Equalizer,Video Stabilization,Envelope/Keyframe Editing,Screen Recording,Audio Mixer,Video and Audio Controls,VFX (GREEN SCREEN),STOP RAIN : VFX,Parallax Effect,Flicker Effect,Cinematic opening,Hardware Acceleration,Touch Bar for Mac users,Color Matching,Keyboard Shortcut,Audio Ducking,Green Screen,Blending Mode,Video Effects,Keyframing,Motion Tracking,Wondershare Filmora X,Green screen / Ultra key,basic 3d,Show less']"
How to Create Videos using Adobe Premiere Rush,"['Photography & Video,Video Design,Video Editing']","['Adobe Premiere Rush.,Video Editing - no previous experience necessary! You will be able to edit videos after this course.,Edit an entire video from scratch.,Import your own video, trim, duplicate and delete video footage.,Adding music/soundtrack.,Adjust audio in your clips, including auto-ducking music.,Adding transitions to clips.,Understand how to work with layers in video.,Color-grading (color correct), using built-in presets, creating your own presets and manually applying color treatment to your videos.,Adding text/titles to videos - using free MOGRT (motion-graphic templates) from Adobe Stock. Beautiful titles, lower-thirds and much more.,How to adjust speed: speed up, slow down & speed-ramping.,Change the sequence orientation: landscape, portrait & square,How to resize clips (create a montage).,Export your videos - mp4 format, including 4K quality.,Show less']"
Photography - Individual & Family Posing - Live Sessions,"['Photography & Video,Portrait Photography,Family Portrait Photography']","[""Improve your portraits using these great live photo session posing tips,Easily create your own poses, once you understand the basic principles,Confidently pose individuals, couples and families, real people, not models,Learn to pose individuals, male and female,Learn to pose couples and young and older siblings,Learn to pose mum, dad and children,Learn to pose 'fuller figure' subjects,Learn to pose large family groups""]"
Color Correction & Grading with Adobe Premiere Pro,"['Photography & Video,Video Design,Adobe Premiere']","['Use all the settings from the Lumetri Color window,Understand the basics of color philosophy,Match two different shots,Read the waveforms,Correct the exposure and white balance']"
Real Estate Photography Masterclass,"['Photography & Video,Digital Photography,Real Estate Photography']","['How to select the correct camera body, lens and other equipment necessary for shooting real estate.,The recommended settings and shooting process for real estate photography.,How to shoot using the HDR-Flash method and how to capture a series of bracketed images to cover the dynamic range of an image.,How to compose and photography a variety of rooms and spaces including bedrooms, bathrooms, kitchens, living and dining rooms.,How to compose and shoot house exteriors, apartment buildings, balconies, views, pools and lifestyle facilities.,Gain an understanding of the three different twilight phases and which are best suited to shooting interiors and exteriors.,The workflow process from the time of booking to the delivery of the images and invoicing.']"
How to Make Great Videos - Beginners' Creative Course.,"['Photography & Video,Video Design,Video Creation']","[""How to make great videos in easy to understand steps, including shooting and editing.,Go well beyond the cameras and equipment, and learn the process where one can actually make a good video.,How to capture an audience and leave them wanting more.,Tell your story with video or create outstanding video blog/vlogs,Learn new creative skills. A good video isn't about the camera!,This course is mainly creative in nature. Because becoming a filmmaker isn't mostly about understanding equipment, cameras and gear.""]"
Digital Pet Paintings Using Photoshop,"['Photography & Video,Digital Photography,Photoshop']","[""Prep your images for a painting,Use and have a better understanding of Photoshop's brushes and brush engine.,Use many of the other tools that you will need in order to paint in Photoshop""]"
"Filmora 12 Video Editing (Including Filmora 9, X, 11)","['Photography & Video,Video Design,Filmora']","['Edit an entire video from beginning to end using easy, professional techniques.,Create custom static and animated titles for your videos.,Export and save your videos in full HD for Youtube, Instagram and other venues.,Edit Green Screen Videos and add backgrounds and foregrounds that look great.,Apply visual effects like earthquake effects, titles, adding film grain, adding LUTS and making video more cinematic with overlays.,Change the entire mood of your film with color grading.,Picture-in-Picture effects and talking head videos.,Add motion to your titles, buttons and images.,Optimize Filmora 9 10 X for slower machines.,Add Pro-level clip transitions.,Make really cool movie intros.,Blur moving faces or license plates.,Create Custom Animations.,Show less']"
Photography is Easy (In English) by Vishal Diwan,"['Photography & Video,Photography,Photography']",['Use your camera with confidence and produce some great images.']
Sell Stock Footage & Photography from ZERO to PASSIVE INCOME,"['Photography & Video,Commercial Photography,Stock Footage']","[""Create stock footage & stock photography that actually sell.,Speed up your workflow & earnings.,Set your own PASSIVE INCOME source by becoming a Stock Creator.,Learn to sell Stock Footage, Stock Photography, and even Stock Vectors.,Identify trends & opportunities most contributors aren't noticing.,Techniques and specifics on how to shoot & edit for Stock Agencies like Shutterstock, Adobe Stock, Getty Images and more.,Master Stock Agencies & multiuploaders.""]"
Color Grading and Correction with DaVinci Resolve,"['Photography & Video,Video Design,Color Grading']","['Completely understand color correction and grading.,Expertly navigate and use the DaVinci Resolve UI.,Achieve professional quality color correction and grading for your online video, TV and movies.,Create stunning footage using industry standard workflows used today.,Understand the entire DaVinci Resolve process, from importing footage and grading to exporting and rendering.,Apply for jobs as a professional color grader.']"
Master Digital Photography for DSLR Photography Beginners,"['Photography & Video,Digital Photography,Digital Photography']","[""Don't take my word for it... You will learn why students love this course... just read the testimonials below.,You will learn photography by doing... projects included to help you learn photography faster = satisfied photography student!,You will learn how to use your camera, capture Light for your creative vision, use Composition to take your creativity up a notch, and much more,You will learn how to ditch Auto & shoot in Manual Mode = impress your family & friends,You will learn what an Aperture is and how to use it for your creative vision = awesome photography your family and friends will be envious of.,You will learn what the Shutter Speed is AND how to use it for your creative vision = awesome photography your family and friends will be envious of.,You will learn what the ISO is AND how to use it for your creative vision = awesome photography your family and friends will be envious of.,You will learn the Exposure Triangle and it's limitations,You will learn the missing element in the Exposure Triangle,You will learn the accurate and technical aspects of ISO = impress your family + friends,You will learn 2 analogies to better understand Exposure = clarity about capturing the proper exposure in-camera,You will learn about the built in light meter (in your camera) = fast, accurate, perfect exposures in-camera,You will learn about the exposure indicator scale and how to use for getting a good exposure = take your creative vision to the next level,You will learn the 15 steps to take to setup your photography business = taught by a 30 year photography pro!,Show less""]"
Phantom & Mavic Flightschool - flight training & Go4 app,"['Photography & Video,Other Photography & Video,UAS/Drone Remote Pilot']","['Develop a thorough knowledge of pre-flight procedures,Grasp fully the DJI Go app & camera settings,Fly your drone with skill, confidence & safety with awesome flight training programme,Master key modes on DJI Go like Active track, Tapfly, Tripod, Draw, Course lock, Waypoints & many more,Use Litchi to create an Orbit shot,Impress your audience with your amazing skills & footage']"
VideoScribe Desktop Fundamentals: Creating Animated Videos,"['Photography & Video,Video Design,VideoScribe']","['How to create professional quality animated videos, quickly and easily,How to plan your project, select a scribe layout and a theme,How to add music and a voice-over,How to find and use suitable images,How to use images, text, charts and GIFs effectively,How to control the camera movement, and create scenes and transitions,How to use a range of different animation methods and techniques,How to fine tune and finalize your project,How to turn your project into a high quality video and share']"
Sony Photography: Getting Started with Your Sony Camera,"['Photography & Video,Photography Tools,Digital Camera Functionality']","['You will learn how to use your Sony camera comfortably and confidently,You will know how to use both automatic and manual settings to take great photos,You will know how get proper exposure with settings like aperture, shutter speed and ISO,You will know how to navigate the camera menu to get to the settings you want,You will be able to pick up your camera in any situation and take beautiful photos,You will learn all of the camera basics like focus, white balance, flash, creative filters, burst mode, and more']"
Sports & Action Photography For Beginners,"['Photography & Video,Photography,Photography']","['Students will learn to think like a pro shooter to help them understand how to improve their photography skills.,Combine technical mastery, artistry, game or event knowledge, and understanding of the human condition to make great photos.,Learn what is possible when you combine passion with knowledge.']"
vMix Training: From Basic to Amazing,"['Photography & Video,Video Design,vMix']","['Fundamental knowledge of all the aspects of vMix,Students will be able to Switch, Stream, and Record their productions.']"
Product Photography: Beginner's Guide to Captivating Visuals,"['Photography & Video,Photography,Product Photography']","[""How to photograph different products such as jewelries, perfumes, beauty products, clothes, bags, shoes, etc.,How to take control of your most powerful weapon in creating scroll stopping product photos - Your camera.,How to achieve a balanced exposure for professional looking product photos.,How to choose lenses and accessories for your home studio.,How to use different light sources to create different moods and vibes in your photos.,How to capture great product photos anywhere,Taking photos with whatever camera including mobile phones,Lighting mistakes you should avoid to save you reshoots,How to use Long standing but easy composition rules and guides to create product photos with impact,Visual perception and how to create photos that can connect to your audience.,How to use lines, shapes and patterns in product photography.,How to properly crop and frame your product photos.,How to choose the best orientation and angle to showcase the product.,What is product styling and why it's important in product photography.,Why storytelling is the key ingredient in effective product styling.,Best practices in planning for a product photoshoot.,How to use brand adjectives to choose a theme.,Tips and best practices when sourcing product photography props.,More styling tips and techniques from actual product styling demo for different themes and vibe.,My basic photo editing workflow for that final fabulous final look.,Exporting best practices for different social media platforms.,How to make flat lays for clothes.,Show less""]"
