Course Title,Labels,Details
Food Decorating: Watermelon Fruit Decorating Arrangement,"['Lifestyle,Food & Beverage,Creativity']","['Use your creativity to create your very own tropical watermelon fruit bowl,Learn how to make a fruit bowl arrangement,Carve and decorate a watermelon,Know how to cut out letters with a knife']"
Watercolor Botanical Painting,"['Lifestyle,Arts & Crafts,Watercolor Painting']","[""In this class you'll learn how to approach botanical style with confidence, as well as achieving the most beautiful results while having a fantastic time.,You will know how to create amazing illustrations from scratch that impress your family and friends""]"
Modern Watercolor Techniques: Create On-Trend Paintings,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['Step-by-step watercolor techniques,Art supplies I recommend, including paint brands, paper, and brush types,Tips for sketching out the perfect composition,Mixing vibrant color palettes,Brush control techniques so you can create the perfect stroke,Painting with whitespace in mind,Blending hues together on paper,Creating beautiful watercolor blooms and ombré gradient washes,Fixing mistakes as you paint, like splattered paint or wayward brushstrokes,Adding in tiny details to your painting,How to weave gold textures into your final watercolor paintings with Photoshop,Show less']"
Poetical drawing with colored pencils,"['Lifestyle,Arts & Crafts,Colored Pencil Drawing']",['*easy and professional use of coloured pensils. * colormix. * Drowing landscapes']
Holistic Pet Bird Care,"['Lifestyle,Pet Care & Training,Pet Care']",['Providing a better quality of life for both bird and its humans.']
Abstract Still Life Painting Demonstrations,"['Lifestyle,Arts & Crafts,Mixed Media Art']","['Paint loose, expressive still life artwork,How collaging can easily change your creative approach,Color harmony,Design and composition tips,How to integrate drawing into your art,Expressive brushwork technqiues']"
Ultimate Line and Wash: Techniques and Landscapes,"['Lifestyle,Arts & Crafts,Watercolor Painting']","[""How to sketch a subject easily by simplifying a landscape into basic shapes, and using a combination of loose and accurate drawing styles.,Hands-on lessons on essential watercolor techniques such as wet-in-wet and wet-on-dry.,How to paint skies, clouds, water, land, figures, boats, and other objects.,Understanding 'tone/values' - including practical exercises and demonstrations for you to follow along to.,Hands-on pen sketching techniques - follow along and sketch with me. Learn how to hold your pen for different effects, draw basic lines and shapes, how to create depth and light/darkness in your drawing through the use of 'hatching'.,Understanding light sources and how to paint realistic shadows.,Materials - what paints, paper, brushes, and pens you will need.""]"
Kabbalistic Reiki of Mercury's five pentacles,"['Lifestyle,Esoteric Practices,Energy Healing']","['At the end of this course you will become a Kabbalistic Reiki Master of the five seals of Mercury,You can give the attunement to these seals to yourself, others, or anything that you want, and you can teach this method.']"
Create Your Own Sourdough Starter in Just 7 Days,"['Lifestyle,Food & Beverage,Sourdough Bread Baking']","[""How to plan and prepare to create your own starter in just 7 days,Learn what to do on each day - each day is demonstrated,Learn key ingredients and tools to create a strong sourdough starter,Explore practical tips to make your experience easier,Learn typical challenges to address,What are the success factors, how to create or influence them,How to transition into sourdough starter maintenance stage,Learn some of the Baker's Lingo""]"
Runecasting,"['Lifestyle,Esoteric Practices,Psychic']","['Learn how to construct a reading, learn multiple layouts, understand each runes individual meaning and develop their own techiques.']"
Create bold paintings with these simple techniques,"['Lifestyle,Arts & Crafts,Acrylic Painting']","['Students will create a bold painting, using bright colors and texture. Students will also learn transfer techniques and practice paint application and brush control.']"
The DIY Guide To Polishing your ride like a Pro!,"['Lifestyle,Other Lifestyle,Car Repair']","['How to wet sand dirt nibs flat,How to wet sand orange peel,How to remove a run form your paint job,How to polish with 1st step,How to polish with 2nd step']"
Designing the Perfect Brow,"['Lifestyle,Beauty & Makeup,Beauty']","['In this course you will learn essential skills to shape any brow, after taking this online course You will know how to:,Effectively remove eyebrow hair,Map the brow area,Sculpt brows to complement the facial shape,Trimming techniques,And fill in options for sparse brows']"
The Complete Guide to Incubating and Hatching Chicken Eggs,"['Lifestyle,Other Lifestyle,Poultry Farming']","['Drastically improve your ability to be fully prepared for hatching and raising a chick.,Avoid common pitfalls and mistakes of incubating eggs for the best hatch rate.,Correctly use a still air incubator.,Know where to find hatching eggs.,Learn the technique of ""candling"" to see baby chicks inside of the eggs.,Set up a brooder for the chicks to grow in after hatching.']"
Trees in Watercolours,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['Create a beautiful ""Birch trees"" painting to be proud of!,Review of Colour Theory by creating a Colour Wheel, and playing with complementary colours.,The best way to understand the medium of watercolours is to experiment with a variety of techniques which make up a watercolour artist toolbox,Are you a beginner painter? This class is for you with \'step by step\' instructions!']"
Cat Pumping and Making DIY Toys,"['Lifestyle,Pet Care & Training,Cat Behavior']","['Learn different and interesting ways to communicate with your cats and your feline friends. Theses are techniques and tips I have learned over the years having been privileged to be a guardian for some of my best four legged friends. You will learn some DIY, ( do it yourself ) projects that are fun and easy to complete. Sometimes letting your cat show you and help you make the best toys are priceless.']"
Certified Pendulum Practitioner Exam,"['Lifestyle,Esoteric Practices,Dowsing']",Nill
Oil painting methods,"['Lifestyle,Arts & Crafts,Oil Painting']",['Oil painting technique']
Drafting and Sewing the Perfect Pattern for Ladies Trouser,"['Lifestyle,Arts & Crafts,Sewing']","['You will learn how to draft fitted trouser/pant pattern and use the pattern to create trouser variation by drafting trouser with zipper fly and a curved waistband. I will also show you how to cut your desired fabrics with the patterns we drafted and a step by step tutorial on how to sew the trouser with zipper fly and a curved waistband.,You will also learn an easier way to sew your zipper fly,Drafting and Sewing']"
Only Fans Top Creator Secrets,"['Lifestyle,Other Lifestyle,Online Business']","['Make MORE MONEY than you EVER HAVE with OnlyFans,Set up and create the BEST, high-converting OnlyFans profile,Master marketing on multiple social media sites for mega profile promotion of your OnlyFans,Grow your fan base + tips and tricks for earning more money from each subscriber,Safety tips and tricks,High quality content creation strategies to attract more fans']"
Seasonal Wreath Making,"['Lifestyle,Arts & Crafts,Floral Design']","['Learn the core concepts and ideas that are so important for any area of floristry,Make a festive wreath with fresh flowers using an oasis foam base,Make a traditional festive door wreath using the wiring technique,Make festive decorative garlands for hanging']"
Microgreens Growing Business,"['Lifestyle,Home Improvement & Gardening,Farming']","['General nutritional and health benefits of microgreens,How to grow a microgreen garden in easy steps,The ultimate guide to broccoli microgreens,The complete guide to microgreen aquaponics,Grow microgreen on paper towel,Microgreens sustainability argument,Hydroponics microgreens,Best growing mediums for microgreens,Microgreen business: how to grow microgreens for profit,How to grow sunflower microgreens fast and easy,How to grow microgreens: the ultimate guide,Best microgreen recipes ideas,Show less']"
Caro-Kann: A Complete Chess Opening Repertoire vs 1.e4,"['Lifestyle,Gaming,Chess']","[""Be able to confidently play the Caro-Kann Defense against 1.e4, avoiding opening traps and gaining a solid pawn structure,Be able to recognize and respond to common attacking ideas and themes in the Caro-Kann, such as the advance, exchange variation and the classical variation,Be able to use tactical ideas and maneuvers to create counterplay and take advantage of weaknesses in the opponent's position,Be able to develop a deep understanding of the strategic ideas and plans in the Caro-Kann, such as controlling the center and attacking on the wings,Be able to use positional concepts such as pawn structure, piece activity, and the initiative to gain an advantage in the game.,Be able to identify and exploit weaknesses in the opponent's pawn structure, such as isolated or doubled pawns.,Be able to use the Caro-Kann as a flexible and versatile opening, able to transpose into different variations depending on the opponent's moves.,Be able to understand and use the ideas behind the exchange variation, the Panov-Botvinnik attack, and other important variations in the Caro-Kann.,Be able to use the Caro-Kann to play actively and aggressively, creating dynamic and complex positions that offer winning chances from a black perspective,Be able to handle complex tactical and strategic situations that arise from the Caro-Kann, including sharp pawn breaks and piece sacrifices.,Be able to play the Caro-Kann confidently against strong opponents, including grandmasters and other experienced players.,Be able to understand the underlying principles of chess strategy and how they apply specifically to the Caro-Kann Defense.,Be able to use the Caro-Kann to create closed and semi-closed positions, favoring the player with superior pawn structure and control of space.,Be able to handle complex pawn structures in the Caro-Kann, including pawn chains, pawn islands, and pawn majorities.,Be able to use the Caro-Kann as a weapon against aggressive and tactical opponents, blunting their attacks and forcing them to play positionally.,Be able to vary your play depending on your opponent's style and preferences, from aggressive and tactical to solid and positional.,Be able to play with confidence and creativity, and to improvise if necessary.,Be more able to analyze your own games and identify areas for improvement in your Caro-Kann defense play.,Be able to play the sidelines and less common variations of the Caro-Kann defense such as an early c5 against the Advance variation,Be able to play the Caro-Kann defense with confidence in blitz and rapid chess games.,Be able to understand and implement the principles of the Caro-Kann defense in other related openings, such as the French defense and the Slav defense.,Be able to study and learn from the games of top grandmasters who have played the Caro-Kann defense, such as Tigran Petrosian, Anatoly Karpov and Michael Adams,Be able to understand and apply the key endgame principles that arise from the Caro-Kann defense, such as pawn structure and piece coordination.,Be able to use the Caro-Kann defense to transition into favorable middlegame and endgame positions.,Be able to handle complex and tactical positions with greater confidence from seeing key games in this course,Show less""]"
Mushroom Growing Business,"['Lifestyle,Home Improvement & Gardening,Mushroom Cultivation']","[""How to grow mushroom: the ultimate guide,Mushroom farming business plan: how to start a mushroom business,How to start your own mini mushroom farm in five steps,Five lessons to learn before growing mushroom,How to grow mushroom outdoors with mushroom bed,How to build a mushroom fruiting chamber,A complete guide to mushroom substrates,Growing lion's mane mushroom,How to grow mushroom in a bag,How to grow mushroom on cardboard,How to grow shiitake mushroom,Show less""]"
Capsule Wardrobe Formula: Elegant Personal Style for Women,"['Lifestyle,Beauty & Makeup,Wardrobe Planning']","['Capsule Wardrobe Formula & Personal Style Wardrobe Planning,Cultivate a uniquely sophisticated and timeless look, to give you the competitive advantage needed to level up your social, love, and career life.,Overhaul your overflowing closet full of clothes (you never wear), to refine your appearance overnight without spending a dime on any new clothes.,Curate the perfect closet composition for your lifestyle so you can transition from professional, to sexy, to casual — effortlessly.,Discover simple and chic outfit formulas to create numerous combinations with just 10 core wardrobe pieces, and always look impeccable put together.']"
Paint a Cottage with Watercolor & Pastel after AR Quinton,"['Lifestyle,Arts & Crafts,Watercolor Painting']","[""Have a completed a Painting of AR Quinton's Thatch Cottage pictures,Apply new watercolor techniques to their own work,Understand building colours and layers with watercolor,Understand how to paint skies, trees, foliage, figures and buildings with detail,Understand how to apply pastel pencils on top of Watercolor""]"
NLP- Use Psychic Energy Techniques For Instant Rapport,"['Lifestyle,Esoteric Practices,Psychic']","['By the end of the course you will be learn powerful and simple NLP techniques to use your psychic energy to create instant rapport,You will be able to relax in any situation and become more confident and achieve growth in your business and professional field,You will be able to trigger your confidence whenever you like by using anchoring techniques taught in this course,You will be able to gain more confidence during social and public events']"
Dog Owners & Professionals: Where To Go From Here?,"['Lifestyle,Pet Care & Training,Dog Training']","['Change the world of pet dogs for the better,Ensure every dog gets the education they deserve']"
Psychic Power- Exercises To Develop Your Senses,"['Lifestyle,Esoteric Practices,Psychic']","['You will feel more relax and become more active by developing your seeing, hearing, smelling, tasting and touching senses using powerful Pshychic Power exercises,By the end of the course you will learn how to develop your five senses, intuitions and 6th sense using powerful psychic power exercises,You will learn to trust your intuitions well and also improve and increase all your 5 senses,You will be able to develop your psychic power and relax instantly using powerful relaxation exercises']"
Create An Enchanting Garden,"['Lifestyle,Home Improvement & Gardening,Gardening']","['How to attract pollinators, bees, butterflies, dragonflies & birds to your garden,Plants, Crystals & Decor to invite Angels & Nature Spirits into your garden and home,How to incorporate solar power for fountains, bird baths and decorative lights,Indoor Gardening Tips - Growing Sprouts & Recycled Vegetables,The difference between GMO and NON-GMO organic seeds and foods,Learn to plant with the Moon phases,Solutions for those who do not have yards or outdoor space for gardens']"
Reiki Energy To Heal Yourself & Your Animal,"['Lifestyle,Esoteric Practices,Animal Reiki']","['You will understand the basic information of what Reiki Energy is and how it works with all types of animals.,You will have the knowledge you need to begin performing reiki self-treatments reiki meditation methods to create a harmonic balance for you & your animal.,You will have the ability to quiet the mind through your guided meditation which creates the healing space for yourself and your animal.,You will understand how the 5 Reiki Precepts are the guidelines and foundation of living every day in balance and harmony in all that you do.,You will be able to utilize the Traditional Reiki Meditation methods to become grounded and focused particularly in stressful situations/challenges.,You will Learn to present with the Reiki energy and with your animal while dissolving negative emotions that do not serve you in the best interest.,You will deepen your connection to your intuition and life purpose through your DAILY Reiki practice with your animal bringing balance into your everyday life.']"
BEGINNERS GUIDE TO GEODE RESIN ART,"['Lifestyle,Arts & Crafts,Resin Art']",['Basics of Geode Resin Art']
Magick 111: Working With Spirits,"['Lifestyle,Esoteric Practices,Witchcraft']","['How to communicate with spirits.,Working with spirits in a magickal context.,How working with spirits can benefit your overall life.']"
Guardian Angel Reiki- Certified Master course,"['Lifestyle,Esoteric Practices,Reiki']","['At the end of the course you will be a certified Guardian Angel Reiki Master,You will be able to activate your students at Guardian Angel Reiki,You will be able to do Guardian Angel Reiki treatments face to face and remotely,You will learn a Reiki method that refers to the classic method, with the addition of angelic energies']"
Learn Astrology With Psychic Daquan Jones,"['Lifestyle,Esoteric Practices,Astrology']",['Astrology']
SHOKUPAN / Japanese Milk Bread / Bread Baking 101,"['Lifestyle,Food & Beverage,Bread Baking']","['This course is for those who want to learn to bake the best SHOKUPAN (=Japanese milk bread) at home.,This is a course that covers all over the basic bread baking skills, not only about SHOKUPAN.,Understand why Japanese SHOKUPAN is so special.,How to bake a perfect loaf of SHOKUPAN bread.,Why it\'s important to weigh ingredients?,What are the ingredients for bread?,How to bake a perfect SHOKUPAN each and every time.,Know the difference between the types of flour,Know the difference between the types of yeast,Know the fermentation process,How to calculate the bread dough to fit your pan,Understanding ""Bakers percentage."",No-knead or Well-knead. Which is good?,Straight-dough method or Sponge-dough method. Which is good?,Gas oven (with fan-assistant), or Electric oven. What\'s the difference?,What is the Cold-Start Baking Method?,How to enjoy your slice of SHOKUPAN.,Know the history of Japanese bread,How to hand knead and turn it into a Full body excercise!,And more!,Show less']"
Creating Spells that Work - Witchcraft for Beginners pt.1,"['Lifestyle,Esoteric Practices,Witchcraft']","['Learn how to create powerful spells that work,Find the best magical timing to perform your spell,How to choose magical ingredients according to your chosen intention,Set up powerful intentions,How to perform spell step by step']"
"Mikkyo 2, Clearing & Healing Spaces","['Lifestyle,Esoteric Practices,Mikkyo']","['By the end of this course you will know how to clear stuck and stagnant energy from homes, rooms and places. This course is not for those with limited mind sets,By the end of the course, the student will be able to clear any room in a house or apartment of negative energy, no matter what the source of negative energy,At the end of the course the student will be able to clear out stuck and negative energies in some places. These clearings are best done under supervision,At the end of the course, the student will be able to summon Ascended Masters and other higher energy beings to help them remove negative energies from places.']"
Sharpen your telepathic and psychic abilities.,"['Lifestyle,Esoteric Practices,Meditation']","[""NEW* volunteer to help with a current missing person's case in Arizona.,NEW* Schedule a FREE 10 minute ZOOM conference call with the Instructor. You must be at least 50% complete with the course.,You will learn how to notice subtle messages from Spirit and act upon them in a safe manner.,Use these techniques to communicate with loved ones across the miles.,Learn simple yet effective ways of quieting the chatter in your mind.,Learn different ways to meditate even in a noisy environment.,Learn about different ways that Spirit communicates with us.,Learn how to document important information that may be shared with law enforcement to help find missing people.,Great course for Massage Therapists, Reiki Masters, or Energy bodyworkers who are discovering their intuitive gifts.""]"
Sharpen your telepathic and psychic abilities.,"['Lifestyle,Esoteric Practices,Meditation']","[""NEW* volunteer to help with a current missing person's case in Arizona.,NEW* Schedule a FREE 10 minute ZOOM conference call with the Instructor. You must be at least 50% complete with the course.,You will learn how to notice subtle messages from Spirit and act upon them in a safe manner.,Use these techniques to communicate with loved ones across the miles.,Learn simple yet effective ways of quieting the chatter in your mind.,Learn different ways to meditate even in a noisy environment.,Learn about different ways that Spirit communicates with us.,Learn how to document important information that may be shared with law enforcement to help find missing people.,Great course for Massage Therapists, Reiki Masters, or Energy bodyworkers who are discovering their intuitive gifts.""]"
How to Draw Easter Bunny I Rabbit I Drawing I Art for kids,"['Lifestyle,Arts & Crafts,Art for Kids']","['Learn how to draw the easter bunny,learn how to draw easter,learn to draw easter bunny step by step,learn to draw easter images step by step']"
Style: Knowing Your Colors So You Get Compliments Everyday,"['Lifestyle,Other Lifestyle,Fashion']","['Finding out your best colors,Finding which materials work for you,Finding what patterns work for you,Insight in the color system,History on color']"
Soil-First Gardening: How to Grow Black Gold in the Backyard,"['Lifestyle,Home Improvement & Gardening,Gardening']","['How to make or find and use the best compost, including compost worms and black soldier flies.,Keep your soil improving with no-till techniques like kill mulches and solarization.,Boost long-term microbial health with biochar and hugelkultur.,Choose and plant cover crops to grow darker soil and a healthy garden ecosystem.']"
Growing and Preparing Your Own Lacto-Fermented Food,"['Lifestyle,Food & Beverage,Cooking']","['Demonstrate how to successfully grow your own vegetables organically in your own garden or containers.,Describe the process of lacto-fermentation,Explain the benefits of including fermented food in your daily diet,Explain how to successfully select and grow an apple tree in an urban setting.,List the equipment required to ferment your home grown vegetables and fruit in your kitchen.,Identify signs to be aware of when the fermentation process has failed.,Choose the correct companion plants to plant near your chosen vegetables,Identify and know how to treat common pests and diseases organically which can affect your growing vegetables,demonstrate how to successfully grow and harvest a range of vegetables and fruit which have been organically grown.,Understand the different root stocks which apple trees can be grafted onto and which are the most suitable for an urban garden.,Understand what the French word espalier means and how this technique can be so successfully applied in fruit tree growing to save space.,explain why it is best to grow root vegetables directly from seed.,List appropriate vegetables to use to make fermented recipes.,List vegetables which should not be used to make fermented recipes.,Identify what makes a good container to ferment in.,Show less']"
How to Draw : One Shape for ANY Arm or Leg I Drawing Pen Ink,"['Lifestyle,Arts & Crafts,Pen Drawing']","['Learn to Draw the Figure for Beginners,Learn to Draw Arms and Legs of Poeple,How to Draw People Step by Step,How to Draw for Figure drawing for beginners']"
30 Tea Cultures Around the World,"['Lifestyle,Food & Beverage,Tea']","[""An understanding of the basics of tea - including the six different types with tea, different tea processing methods, and the health benefits associated with different teas,The histories, myths, and stories surrounding tea in 30 cultures around the world, and the cultural significance of each one,Traditional tea brewing methods in rural and nomadic societies that you can recreate at home,The roles of other culturally significant beverages, including beverages that are used for recreational, aphrodisiac, and hallucinogenic purposes,Different types of tea ceremonies, from the classic Japanese chadō to the Wu-Wo ceremony to the Gongfu ceremony, to lesser known ceremonies in Morocco, Iran, Mongolia, and Russia, along with many other,Cultural idioms surrounding tea, and how to say the word 'tea' around the world""]"
How To Be Totally Free & Paperless & Digital in 2 Weeks!,"['Lifestyle,Travel,Digital Nomad']","['You will be able to Step by step install and use apps and easy software to scan all your paper items.,No tech skills needed.,Use your smartphone to immediatly give you access to all of your lifes needs and information.,Have all of your files, bills, receipts, paperwork, movies, music etc from your phone, tablet and/or computer.,Free yourself from clutter and shelving so you can travel, take time off, pursue things you didnt have time for.,Release yourself from the grind of ""I need more stuff"" to make you happy.,You will learn how organize all your paper onto flash drives and into digital cloud services and set up files for each topic. example: insurance, electric bills, receipts, recipes, motor vehicle, coupons, kids crafts, old photo albums etc and have your entire paper world easily converted into your portable smart phone, tablet and computer.,• The top 20 things you can and should eliminate from your life right now.,You will learn how to save money with easy apps on your phone and also get paid CASH with apps you use as well.,• How to make money everyday with just these 2 apps on your phone.,how to convert your bulky DVD and CD library onto easy simple flash drives and never buy another DVD again. Your whole entertainment library in the palm of your hand.,Access to All future updates as technology progresses.,Simplify your life,Show less']"
Paint WET into WET in watercolors. Loosen up & paint boldly.,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['Learn how to paint wet into wet with watercolours and use a BIG brush.,Learn how to paint a fluid floral watercolour painting.,Learn how to go straight to a blank piece of paper and start with a wet pale watercolour wash.,Learn how to create a watercolour painting WITHOUT first drawing the subject.,See how easy it is to paint with a very limited watercolour palette.,Gain confidence and learn to trust your own ability more when painting with watercolours..']"
Homemade Chocolate Course,"['Lifestyle,Food & Beverage,Cacao Ceremony']","['How to make chocolate for yourself, friends, family or events!']"
Pendulum Dowsing for the novice.,"['Lifestyle,Esoteric Practices,Dowsing']","['The ancient art of Pendulum Dowsing.,A step by step guide to using the pendulum safe and receive accurate answers.']"
Advance Psychic Development,"['Lifestyle,Esoteric Practices,Psychic']","['Learn Advance Psychic techniques and exercises to help read auras and energies.,Tips to help you see and hear your Angels and Guardians.,Validate Your Psychic Powers']"
Ancient Egyptian Energy Healing System,"['Lifestyle,Esoteric Practices,Energy Healing']","['Principles of Egyptian Energy Healing,Sekhem-Seichim Healing Symbols,How to activate Sekhem-Seichim Healing Symbols,Step by Step Self-Healing,Step by Step Healing Groups,Healing Others - Step-by-Step Method,Healing a Group - Step-by-Step Method,Distant Healing - Step-by-Step Method,Setting up Ancient Egyptian Healing Business,Attunement Meditation']"
Read the Akashic Records and understand the messages.,"['Lifestyle,Esoteric Practices,Akashic Records']","[""What are the Akashic Records, and their role in your life.,You will learn how to connect with the Akashic Records and receive their wisdom.,You will also learn what you need to do to read other people's Akasha.,Understand that everything in existence has entries in the Akashic Records, and you can use this information to bring betterment to your life.,Learn how to use your Akashic Records to meet with healing, whether from this life or the next one.""]"
Effortless Artisan Breads,"['Lifestyle,Food & Beverage,Bread Baking']","[""6 expert schedules for hassle-free, time-saving baking.,13 tried and tested recipes - an artisan baker's dozen!,Mix ONCE and bake twice - or three, or four or more times a week.,Effortlessly control the behaviour of your dough.,Make your own sourdough starters and leavens,SAVE time and money on bread and make baking a healthy habit.""]"
Perfect Tarts and Mini Tarts. Theory and practice in details,"['Lifestyle,Food & Beverage,Cake Baking']","['5 types of shortcrust pastry in 8 recipes,10 video lessons with theory in detail; we will analyze mistakes and cooking processes explaining everything step by step.,Study online at a convenient time and anywhere in the world,Get high-quality feedback from your tutors']"
The Watercolor Process,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['Determine how to distinguish between the five process methods,Learn how to create a painting using each of the five process methods,Understand which process various painting masters used,Understand why working light to dark is often preferred in watercolor,See how transparency and opacity impact the paint layering process,Understand the options available for an underdrawing,Visually see what dry mediums are safe to use under watercolor paint,Learn methods for transferring an image to your painting surface,Learn about options for developing a successful color plan']"
How To Make Sushi With Sushi Express,"['Lifestyle,Food & Beverage,Sushi']","[""How to make delicious sushi in 60 minutes or less,How to cook sushi rice to perfection every time,Why sushi was originally created and where it came from,The incredible health benefits of sushi and its main ingredients,Why you should always add wasabi and ginger to your sushi and benefits of both,How to easily avoid common risks that could send you to the hospital,Which types of fish to avoid to reduce the risk of heavy metal & mercury buildup in your body,Different types of fish, seafood, vegetables and other ingredients you didn't know about,How to make delicious sauces to drizzle on your sushi or dip pieces in,How to substitute white rice with more healthy bases and different types of sushi wrappings you can use,How to make different types of sushi rolls, including classic styles, western styles, and experimental styles,How to make california style rolls without the mess,How to make and add Delicious complementary dishes to add to the side of your sushi meal,What the best tools and equipment are that you need to make your sushi,How to master holding and using chopsticks like a pro in 6 easy steps,and much, much more...,Show less""]"
Duck Hunting for Beginners,"['Lifestyle,Other Lifestyle,Sports Coaching']","['Duck Hunting for Beginners,After you finish this course you will have a solid understanding of duck hunting tactics that will help you be more successful duck hunting without wasting year,provide you simple to understand steps on how to improve your duck hunting skills,Ways to see more results hunting ducks']"
Exploring the Elements - As used in Wicca and Witchcraft,"['Lifestyle,Esoteric Practices,Witchcraft']","['Students will gain a sound understanding of the Elements. They will experience first hand how each of the elements makes them feel, and what its qualities and attributes are. They will also have the opportunity to experience what it feels like to call in and release the quarters. This module includes a generous mix of guided meditations, movies and handouts.']"
Drawing with Makeup: A Face Chart Tutorial,"['Lifestyle,Arts & Crafts,Cosmetics']","['create a portrait consisting of a beautiful face chart, using your makeup products and brushes,confidently design and illustrate makeup looks,draw realistic looking eyebrows,blend eyeshadows,sculpt the face using light and shadow,create a 3D effect on lips']"
Force-Free Foundation Dog Obedience Skills,"['Lifestyle,Pet Care & Training,Dog Training']","['This course will go over how to train your dog foundation obedience skills, work on impulse control issues and troubleshoot common unwanted behaviors using force-free training methods.']"
Tarot Success Made Easy,"['Lifestyle,Esoteric Practices,Tarot Reading']","['Understand the esoteric meanings behind the tarot cards,Understand themselves better through reading the tarot,Charge money for their tarot services,Understand how to have a successful and ethical tarot practice']"
Defensive Techniques in Chess,"['Lifestyle,Gaming,Chess']",['Students will learn how to strengthen their defensive skills when they play chess. Students will learn how to accurately spot and evaluate threats and how to respond to them in the most active way possible. Prophylactic thinking is developed as well.']
Carpentry: How to sheath a floor (beginner),"['Lifestyle,Home Improvement & Gardening,Carpentry']","['The process of sheathing a floor,Tool safety,How to install joist hangers,How to straighten the boxer joist / rim joist,How to glue your floor plywood,How to nail your floor plywood,How to continue your floor sheathing pattern.']"
Easy Gardening: Indoor Edible Plants,"['Lifestyle,Home Improvement & Gardening,Gardening']","['Growing microgreens indoors in a simple, easy, and cost-effective manner.,Simple recipes that will highlight the freshness and flavour of microgreens.,How to set up an indoor growing environment that is productive and healthy.']"
Facial Massage For Healthy Skin,"['Lifestyle,Beauty & Makeup,Facial Massage']","['How to do facial massage at home,Facial massage techniques,Treatment for facial skin problem,Dermatology grade facial / non- invasive treatment,Smoothing lines and wrinkles,Adding volume and facial contour,Excessive facial hair,How aromatherapy will improve your facial massage']"
Advanced Aura & Chakra Color Energy Healing Level- 3,"['Lifestyle,Esoteric Practices,Energy Healing']","['Advanced Energy Healing is filled with techniques and methods for using colour energy to produce very rapid healings.,You will learn to use 6 different color energy.,You’ll learn to use the right proportion, and colour combinations and amount of coloured energy to increase the healing process.,You will learn Advanced scanning too.,You will learn Advanced techniques for Cleansing (General sweeping and localized sweeping) and Energizing,Instant healing of fresh cuts, wounds, burns.,You will learn Powerful specialized healing techniques.,You will learn Divine Healing technique to do Miraculous Healing. This Spiritual Healing Technique is Especially very useful in Emergency Cases.,Instructive healing: You’ll learn to help accelerate healing and recovery by influencing and reprogramming the consciousness of diseased cells and organs.,Rapid healing of certain conditions like Headaches, Cuts, Wounds, Burns, Diarrhea and Stomach aches.']"
Magick 110: Spirit Summoning,"['Lifestyle,Esoteric Practices,Witchcraft']","['How to call to spirits and entities for work in their magickal practice,The difference between invocation and evocation,Psychology background pertinent to working with spirits in magickal practice,Skills in sigil making and chanting for summoning']"
Spiritual Healing Course Creator & Innovator| Accredited,"['Lifestyle,Esoteric Practices,Online Course Creation']","['How to Teach on UDEMY & Online Platforms,Site Navigation| How to Use Tools, Categories & Titles,Utilizing UDEMY Outreach Marketing Tools (know your audience),How to Market & Communicate with Your Audience,Lighting Your Videos & Glasses Issues,Video Styles & Audio Checks,How to Create a Cool Studio or Set,Understand How Reviews Work & Prepare for Negative Comments,How to Set Realistic Expectations Based on What You Teach,Employing the Right Mindset for Longevitiy,How to Process Serial Refunders,The Strategy of Responding to Bad Reviews,Magnet Courses & So Much More (Please See Curriculum),Taking Responsibility for Your Success and Failures,Setting Realistic Goals,Procrastination Pep-Talk,Inspirational Message,Show less']"
How to Paint Figures and People with Watercolor,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['Have 2 completed a Paintings,Apply new watercolor techniques to their own work,Understand building colours and layers with watercolor,Achieve impressionistic detail in their figures and people in watercolour painting']"
Painting Sweet Treats with Watercolor,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['In this class you will find easy to follow step by step videos of painting a donut, ice cream and french macarons. And along the way you will:,1. Learn and practice new techniques,2. Apply various watercolor techniques in a painting,3. Increase your watercolor skills,4. Use watercolor with confidence,5. Arrange successful compositions,6. Enjoy working with watercolor']"
Dog Training For Humans - How to Find Your Dogs Kryptonite,"['Lifestyle,Pet Care & Training,Dog Training']","['Exercise your dog off lead safely and have much more control,Train your dog to listen to you even when their are other distractions around,Enjoy safe trips to the dog park with a dog that wants to be with YOU,Choose the appropriate toys that will allow you to better train and control them,Play and have fun with your dog both at home AND at the park, beach or woods']"
How to Paint Figures and People with Watercolor,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['Have 2 completed a Paintings,Apply new watercolor techniques to their own work,Understand building colours and layers with watercolor,Achieve impressionistic detail in their figures and people in watercolour painting']"
