Course Title,Labels,Details
Stock market for beginners,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Understand how the stock market works and its main purpose,Understand the purpose of the main market indices like DowJones30, S&P500,Be able to differentiate between equities, bonds, commodities, derivatives and other types of instruments,Have an overview of the various actors in the stock market between buyers, sellers, rating agencies, brokers & oversight authorities,Understand the difference between the primary and secondary market,Understand the relationship between a financial instrument and its risk & potential return/reward expectations,Have an overview of the tools to use as investor']"
Stock Market Prediction Using Artificial Intelligence,"['Finance & Accounting,Investing & Trading,Stock Trading']","['How to predict Stocks in Stock market,Using artificial intelligence to predict stock market trend,Stock market analysis,Understand how to use Python for machine learning,Test trading strategies using prediction tools,Develop and Implement your own Stocks target,Test Artificial intelligence prediction using historical data,Identify trading opportunities,Artificial intelligence']"
"Trade X Master Class (Day trading,Bitcoin,Scalping,crypto)","['Finance & Accounting,Cryptocurrency & Blockchain,Technical Analysis (finance)']","['Technical analysis,How to trade crypto currencies (bitcoin and ...),Indicators (MACD,MFI,RSI, Ichimuku, Fibonacci...),Day trading']"
The 6 Advanced Strategies/Methods For Profitable Trading,"['Finance & Accounting,Investing & Trading,Forex Trading']","['Learn The Basic Theory Of Forex, The Currency Pairs You Should Concentrate On Etc.,Discover The Kinds Of Traders Trading Forex And Decide On The Trader You Want To Become,There Are Only Three Most Accurate Reversal Candlesticks In The Forex Market, Understand Them And Add Them To Your Trading Arsenal,Learn How To Draw Support And Resistance Levels And Using Them In Live Markets,Learn How To Draw A Trendline In An Uptrend Or Downtrend,Learn The Two Main Kinds Of Risk Management And Choose The One That Best Suits You,Understand Breakouts And How To Profit From Them,Understand The Most Profitable Price Action Setup In The Market And How To Profit From It: The Change Of Structure,Learn The Elliot Wave And How It Can Give You An Edge In The Market,Discover The Power Of The Fibonacci And How To Engage It For High Probability Trades,Learn How To Combine All The Setups/Strategies And Maximize Your Profits,Learn What Flags And Continuation Patterns Are And When To Trade Them,Learn The Head And Shoulder Strategy And When To Trade It,Learn What Trading Blocks Are And Why Taking A Trade Inside Trading Blocks Will Give You An Added Advantage,Show less']"
Track Your Sports Betting Results & Performance In Excel,"['Finance & Accounting,Money Management Tools,Sports Betting']","['Learn From A Top Rated Instructor Who Has Been Teaching On Udemy Since 2013 and Taught Over 100,000 Students!,Template Download: Template Available For Download At Course Conclusion,Dynamic Tracking Spreadsheet,Determine Profitability,Profits By Day, Week, Month and More,Better Decision Making,And more! We cover lots in this course,Analyzing Metrics,Run Sports Betting Like a Business,And Much More!']"
Business 101: Cash Flow Analysis For Small Business,"['Finance & Accounting,Financial Modeling & Analysis,Cash Flow']","['Learn From A Top Rated Instructor Who Has Been Teaching On Udemy Since 2013 and Taught Over 100,000 Students!,Cash Flow Statement Reading,Cash Flow Analysis,Transaction Classification,Reconciliation,Incoming Cash Analysis,Outgoing Cash Analysis,Decision Making Based On Results,Future Cash Flow Planning,And Much More!']"
ACCA (F1) : Business and Technology (BT) - Complete Course,"['Finance & Accounting,Finance,ACCA']","['The business organisation, its stakeholders and the external environment,Business organisation structure, functions and governance,Accounting and reporting systems and technology: compliance, control and security,Leading and managing individuals and teams,Personal effectiveness and communication,Professional ethics in accounting and business']"
"Ultimate Trading Course - Master FOREX, STOCKS, CRYPTO","['Finance & Accounting,Investing & Trading,Stock Trading']","['Completely learn supply & demand and smart money concepts,Understand Institutional Trading in a simplified and personable way,Get rid of every retail strategy like trend lines, breakouts, patterns etc. which are useless,Learn to trade like Banks getting 5-10% a day easily and even 80-100% ROI in single trades! ( Too good to be true? Lets find out),Master Price Action and therefore any market : Including Forex, Crypto and Stock Market,Understand the most disciplined Risk Management and Never Lose more than you gain,Master Technical Analysis which is unaffected by fundamentals, i.e. you will only need charts and nothing else to trade after this course,Gain extreme clarity about Market Structure, Order Blocks, Order Flow in beginner friendly way,Understand Simple but Powerful Trading Strategies with Live Examples and Case Studies']"
Direction-Independ Trading - Elite Forex Traders Strategy,"['Finance & Accounting,Investing & Trading,Forex Trading']","['Over 26 lectures and 3 hours of content!,Learn how to set your own Forex robot in mere minutes!,Learn what is Direction Independent Trading,Understand the concept of Generic Trading Robot,Understand how the GTR is fully controlled by the GTRInputs parameters,Set GTRInputs parameters to meet your profit expectations and risk tolerance.,Learn how to implement Direction Independent Trading with the GTR,Learn how to analyze the log of your test runs,Learn what is Gradual Volume configuration,Learn how to use the Gradual Volume configuration as your base oint,Learn the risks and how to mitigate them,Show less']"
The Fundamentals of Financial & Investing Literacy,"['Finance & Accounting,Investing & Trading,Personal Finance']","[""Bill's Fundamentals of Financial & Investing Literacy,The Two most important Formulas in the world that every person MUST know,Two types of Income & Two types of Expenses,The 4 Crucial Life Skills,The 4 steps to Financial Freedom,How to Leverage Your Income,Is a Home Mortgage Good or Bad Debt?,Financial Photosynthesis & Why it is Crucial to Your Success,The Myth of Owning your Own Business,Tactics and Strategies to decrease expenses & Increase Income,Understanding Investment Models,Early Retirement Strategies & more,Show less""]"
Personal Finance Autopilot - Budgeting Made Easy!,"['Finance & Accounting,Finance,Personal Finance']","['Learn all the most important fundamentals of managing your finances,Build a budget based on your real spending,Build a personal balance sheet (net worth tracker),Improve your spending habits (start saving)']"
Institutional Forex Trading Course (Smart Money Trading),"['Finance & Accounting,Investing & Trading,Forex Trading']","['A complete guide to institutional forex trading. Learn smart money concepts and trading strategies that are used at banks.,Development a key understanding of how to navigate the foreign exchange market like an institution so that you can profit in the markets.,Understand key techniques to become profitable.,Become a profitable trader.']"
Tradingview - How To Use Trading View For Trading & Charting,"['Finance & Accounting,Investing & Trading,TradingView']","['How To Navigate The TradingView Platform,Using The Drawing Tools, Analysis Tools, Watchlists and Menus,How To Trade Directly Via TradingView,How To Use TradingView to Improve Your Technical Analysis Skills,How To Set Up & Manage Alerts']"
Technical Analysis: Understanding Price Action,"['Finance & Accounting,Investing & Trading,Technical Analysis (finance)']","['Effectively analyze price action in financial markets using technical analysis.,Understand the concept of supply and demand in real-time and the auction process of the equities market.,Move to advanced levels of analysis after gaining a strong knowledge base of price action.,Build confidence in your ability to succeed in markets.,Gain an edge in your market analysis.']"
Capital Markets Trade and Settlements SWIFT MT Category 5,"['Finance & Accounting,Other Finance & Accounting,Payments']","['Basics of Capital Market Concepts like - Primary Market/ Secondary Market,Basics of Primary/Secondary Market - IPO / Private Placements / Equities Bonds trading,Off Market and On Market - Trade and Settlements Process,SWIFT 15022 format understanding,SWIFT 15022 - Block 1 and Block 2 breakdown,Generic MT540-MT541-MT542-MT543-MT544-MT545-MT546-MT547-MT548-MT578-MT586 flows']"
SAP Product Costing-Sub Contracting & External Process Mfg..,"['Finance & Accounting,Finance,SAP FICO']",['Students will able to get Knowledge of Sub Contracting & External Operation process with CO-Product Costing']
How to Buy an Existing Business,"['Finance & Accounting,Finance,Finance Fundamentals']","['advantages and disadvantages of buying an existing business,decision making process of buying a business,know how to determine the value of the business,due diligence,steps involved in buying a business,closing and transitioning phases of the process of buying a business']"
"Stock, Bond and Mutual Fund Investing","['Finance & Accounting,Investing & Trading,Mutual Fund']","['Answer all of the questions below:,What is Investing?,What is Ethical/SRI/ESG/CSR Investing?,Why Invest?,Risk and Reward,What Is a Stock?,What Is a Bond?,What Is a Mutual Fund?,What is a return?,What is screening? exclusion? shareholder activism? positive investing?']"
Wave Accounting software,"['IT & Software,Other IT & Software,Accounting']","['By the end of the course you will be able to complete various common functions using WAVE,In this course you will learn how to:,Enter the opening balances,Amend the nominal ledger,Add new customer and supplier details,Post customer invoices and credit notes to the sales ledger,Post supplier invoices and credit notes to the purchase ledger,Enter the supplier cheques and record the customer receipts,Post Petty Cash transactions,Prepare the VAT return,Reconcile the bank,Post the wages journal,Post adjustments to the accounts and produce month-end reports,Show less']"
Forex Trading MasterClass,"['Finance & Accounting,Investing & Trading,Forex Trading']","['Comprehensive Understanding: Gain a solid understanding of the Forex market, its mechanics, and the factors that drive currency prices.,Fundamental and Technical Analysis: Learn how to analyze economic indicators, news events, and market trends to make informed trading decisions.,Trading Plan Development: Create a personalized trading plan that aligns with your goals and risk tolerance.,Technical Tools and Indicators: Familiarize yourself with popular technical analysis tools, such as moving averages, oscillators, and candlestick patterns.,Practical Application: Gain hands-on experience through simulated trading sessions, case studies, and real-time market analysis.,Emotional Control and Discipline: Understand the psychological aspects of trading and learn techniques to manage emotions and overcome biases.,Trading Styles and Strategies: Explore different trading styles, including scalping, day trading, swing trading, and position trading.']"
NFT From Scratch to Trade! | New Way Of Crypto Investment!,"['Finance & Accounting,Cryptocurrency & Blockchain,NFT (Non-Fungible Tokens)']","['Know features of Nft,Understand benefits and different applications areas of Nft,Learn how to buy - sell and create Nft!,Learn how to use Nft marketing place,Gain Marketing Strategies of Nft!,Gain how to make 2d art,Know features of CryptoPunks,Learn minting - transfer - fees']"
NFT Mastery 2023 | Start Your NFT Business in Metaverse !,"['Finance & Accounting,Cryptocurrency & Blockchain,NFT (Non-Fungible Tokens)']","[""NFTs have been taking the Internet by storm! In this comprehensive report, you'll learn exactly what NFTs are, why they are rapidly growing in popularity, and h,Not sure how to purchase NFTs or create your own? We'll cover everything in this special report, including our top sources!,Find out exactly how you can make money with them, even if you're a complete beginner!,It has never been easier to leverage the power and profitability of NFTs! Discover the many different ways you can get started in this exciting market—everythin,All within this special course!""]"
US Income Tax Preparation (IRS),"['Finance & Accounting,Taxes,Uniform CPA Examination']",Nill
Options Trading Bootcamp,"['Finance & Accounting,Investing & Trading,Options Trading']","['Options Trades with a winning probability of 90% or better,How to profit in any market direction,How to profit even if you are WRONG,Earn a monthly stream of passive income,Low risk trades to consistently hit singles and doubles every single month,Options Trading Rules/Checklist so you can repeat your success over and over again']"
Elliott Waves Can't be Used for Trading-This Myth is Busted.,"['Finance & Accounting,Investing & Trading,Elliott Wave Theory']","['Untold Secrets of missing steps in Elliott Waves to make it completely suitable for real-time trading Trading,Never told Secrets of Elliott Wave Theory ""What is a Wave? How to Draw the Wave? How to Validate the Wave?"" and ""Theory of Manipulation"",Highest Accuracy rate compared any other technical analysis method in the world.,Once you earn the expertise, you will Apply Elliott Wave Analysis as easy as Technical Analysis Chart Patterns,You will learn when to take entry, exit and stop loss points clearly,You will learn which motive waves gives good opportunity to learn good profits with lessened risks,In the end, You will also learn the process followed by author in ""How the Author does the Analysis in the Real-time?"" Section']"
Elliott Waves Can't be Used for Trading-This Myth is Busted.,"['Finance & Accounting,Investing & Trading,Elliott Wave Theory']","['Untold Secrets of missing steps in Elliott Waves to make it completely suitable for real-time trading Trading,Never told Secrets of Elliott Wave Theory ""What is a Wave? How to Draw the Wave? How to Validate the Wave?"" and ""Theory of Manipulation"",Highest Accuracy rate compared any other technical analysis method in the world.,Once you earn the expertise, you will Apply Elliott Wave Analysis as easy as Technical Analysis Chart Patterns,You will learn when to take entry, exit and stop loss points clearly,You will learn which motive waves gives good opportunity to learn good profits with lessened risks,In the end, You will also learn the process followed by author in ""How the Author does the Analysis in the Real-time?"" Section']"
Stock market prediction through Financial astrology,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Stock market rise or fall in advance based on financial astrology,nifty predictions based on financial astrology,Stock market option trading prediction,stock market prediction based on financial astrology']"
Hotel Management - Concepts of Budgeting & Forecasting,"['Finance & Accounting,Financial Modeling & Analysis,Business Budgeting']","['Fundamentals of Budgeting,How Revenue is Forecasted,How Expenses are forecasted,This is not an Excel Class, We will learn theoretical aspects,How Capital Budgeting is Done,Labour Cost Budget Concepts']"
How To Pay Off A Mortgage Early,"['Finance & Accounting,Finance,Mortgage']","[""FREEDOM: Learn how to kill your mortgage and still buy the things you love,STRATEGY: Learn a robust strategy that works for single or dual income and even kids,PRACTICALITY: Learn how to save hundreds of thousands and have it fit seamlessly into your life,SAVE THOUSANDS: No wasting your life working for 30 years so the banks can get richer,TRACKING: Learn how to track your achievements and when you'll be debt free,BIG WINS: Learn what the biggest wins in life are and why you should focus on them""]"
MYOB Accounting + Advance Excel Combo Pack Basic to Advance,"['Finance & Accounting,Accounting & Bookkeeping,MYOB AccountingRight']","['Learn MYOB from beginner to advanced,How to create a company, enter financial information, add or import contacts, migrate from other software,You can enter offers and sales, set automatic reminders, and report receivables that are no longer valid,How to enter orders, purchases, recurring invoices, import invoices, and start depreciation reports,Use MYOB files to store and use digital files to simplify the process,Enter / Record Every Type Of Transaction That Every Company Could Need In MYOB,Find And Fix Any MYOB Data Entry Mistake,Use Problem Solving And Reasoning Skills To Overcome Real Life ""On The Job"" Challanges, When Using MYOB,Navigate Through And Identify Everything On The MYOB Screen,Utilize And Customize The Most Important Reports In MYOB,Find Anything Ever Entered In To MYOB, Who Did It, And When,Show less']"
Market Profile: Time Price Opportunity Strategy Guide,"['Finance & Accounting,Investing & Trading,Financial Trading']",['Practical examples of trading market profile']
Stock Trading Basics | Quick Start Guide To Stock Trading,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Get Started On A Stock Exchange & Create Your Stock Trading Account,How To Read & Analyze Stock Charts For Strategic Stock Trading,Strategies, Tips & Recommendations For New Stock Traders,Everything You Need To Buy & Sell Your First Stock!']"
The Stock Market - No Loss Wealth Generation Strategy,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Learn all hidden secrets, myths and trivia of the stock market.,Learn to identify good stocks/share to invest.,Learn to manage your stock investment portfolio.,Learn to manage the risk of stock market investments.,Learn to use technical analysis effectively.,Learn to earn consistently and grow your wealth.,How To Easily Read A Stock Chart Like A Pro.,Price Bars: Foundation Of Technical Analysis.,Show you step by step how to evaluate stocks with no indicators.']"
Basics of Indian Customs Act A Complete Study,"['Finance & Accounting,Taxes,Trade and Commerce']","['Appreciate nuances in Customs Law,Gain greater clarity on legal provisions revolving imports and exports']"
Option Trading - How To Earn If You Can't Predict The Market,"['Finance & Accounting,Investing & Trading,Options Trading']","['Understand what options and futures are,Learn about option spreads and understand when and how trade them,Understand at what time to enter/exit the market,Learn how to stay neutral to the market,Learn advantages of being neutral to the market,Know option trading terminology like Implied Volatility, Call, Put, Delta, Time Decay, Out-of-The-Money...,Understand basic and advanced options strategies,Understand what the Greeks mean when you trade options,Understand how to build and read a risk profile']"
Mastering QuickBooks 2015 Made Easy Training Tutorial,"['Office Productivity,Microsoft,QuickBooks']","['Set up a QuickBooks Company File,Use QuickBooks Lists,Setup Sales Tax,Perform Inventory Functions,Processing Payments,Use Bank Accounts,Customize Forms,Estimating,Time Tracking,Manage Assets and Liabilities,Process Payroll,So much more!,Show less']"
Generate daily profit using NFTs,"['Finance & Accounting,Cryptocurrency & Blockchain,NFT (Non-Fungible Tokens)']","['Several tested strategies to flip NFTs for a profit,What is gas and how to avoid gas wars,How the price for an NFT collection fluctuates,What does it mean to whitelist for a project and the best ways to do it,The ins and outs of OpenSea and its charts']"
Asset Protection for Foreign Currency Investors,"['Finance & Accounting,Taxes,Tax Preparation']","['Students will learn how to protect currency investment profits from taxes,Students will learn the most effective way to build asset protections for middle income taxpayers,Students will learn how foreign currency capital gains are taxed,Students will learn the power of certain tax forms in lowering taxes by hundreds to thousands of dollars each year']"
US GAAP - Quick and Easy,"['Finance & Accounting,Accounting & Bookkeeping,Accounting']","['Quick and easy way to understand US GAAP (Generally accepted Accounting principles),Detailed understanding and application of ASC (Accounting Standards Codification),Relevant examples across all topics,Case study problems with Solutions']"
Fundamental Concepts in Treasury and Risk Management,"['Finance & Accounting,Other Finance & Accounting,Banking']","[""Provides Explanations on Treasury Management and Risk Management in Banks,Provides Explanations on Regulatory Controls in Treasuries and Banks,Explains Deal Procedure in Treasury's Organization and operations.,Know and Understand about Risk Identification with examples,Know about Risk Management Audit""]"
Accounting - The 6 most important rules you must learn,"['Finance & Accounting,Accounting & Bookkeeping,Accounting']","['This course teaches the six most important accounting rules that are applied at all levels of Accountancy.,You will learn more about the most basic accounting rules and what defines each of the six rules,You will be able to identify which accounts will follow a specific accounting rule.,You will learn what the definitions are for each rule and how it can be applied in different scenarios for transaction analysis']"
Accounting - The 6 most important rules you must learn,"['Finance & Accounting,Accounting & Bookkeeping,Accounting']","['This course teaches the six most important accounting rules that are applied at all levels of Accountancy.,You will learn more about the most basic accounting rules and what defines each of the six rules,You will be able to identify which accounts will follow a specific accounting rule.,You will learn what the definitions are for each rule and how it can be applied in different scenarios for transaction analysis']"
Business Accounting & Finance for Non-Specialist Managers,"['Finance & Accounting,Accounting & Bookkeeping,Management Accounting']","['A foundation in financial aspects of a business,Understand financial statements,Analyse the financial performance of a business,Make decisions based on financial information,How to control money in the business']"
Investing in eToro: finding and copying the top traders,"['Finance & Accounting,Investing & Trading,Financial Trading']","['You will learn how to find the best traders in eToro,You will learn how to tell how good (or bad) a trader is,You will learn how to invest in people, not in stocks,You will learn how to put your money to work,You will learn how to overcome the biases that are holding you back,You will learn how to choose consistent traders who will work for you']"
The Complete Guide To Teaching Kids Financial Life Skills,"['Finance & Accounting,Other Finance & Accounting,Personal Finance']","['How to help your kids create good money habits early,How to help them take charge of their financial lives,The power of daily spoken words, affirmations & quotes,How to motivate your kids with consistent incentives,How to help your kids set goals and achieve them']"
Introduction to Compliance Risk Assessment,"['Finance & Accounting,Compliance,Risk Management']","['Learn about Compliance, and Compliance Risks, with examples,Learn about Regulators, different Laws, Regulations and Standards issued by Regulators,Learn about Risks, and Common Compliance Risks faced by Financial Institutions,Learn about Inherent Risk Assessment, Residual Risk Assessment, Risk Scores, Ranges, Impacts and Likelihood,Learn about Compliance Risks Identification Process,Learn about the methodology of performing Compliance Risk Assessment,Learn hoe Compliance Risk Assessment are performed by organizations using the Compliance Risk Assessment Template,Case Studies to actually perform the Compliance Risk Assessment']"
Python for Finance and Data Science,"['Finance & Accounting,Financial Modeling & Analysis,Python']","['Learn how to code in Python from scratch,Be a PRO in Data Analysis in specific Financial Data,Build and Backtest Trading Strategies with Python,Understand and Optimize the Return and Risk profile of your Portfolio,Compare stocks and Portfolio in terms of their Sharpe ratio,Have an outstanding technical skillset to apply for a quant job in a financial institution or data based company,Be able to perform in depth Investment Analysis,Solve real-world problems using Python,Visualize your data in interactive Dashboards,Learn about best practices and relevant practice advice working with financial data,Be able to compare stocks,Understand the difference between Log returns and returns,Optimize weights by using the concept of the Efficient Frontier,Leverage Algebra concepts to do powerful calculations,Learn to use the powerful intersection of Pandas & SQL to build, maintain and leverage Databases,Understand how you can leverage Algebra to make powerful computations,Show less']"
Condor Broken Wing Butterfly Options Trading Course System,"['Finance & Accounting,Investing & Trading,Options Trading']",['Be the master of a broken wing butterfly']
Fundamentals of Compliance and Compliance Governance Model,"['Finance & Accounting,Compliance,Compliance Management']","['Learn about the Fundamentals of Compliance and Compliance Requirements,Learn about different Regulators including Financial Regulatory Bodies of the World,Learn about different Laws, Acts, Regulations, and Standards applicable in the World,Learn about Different Sectors such as Health Sector, Media Sector, Internet Based Companies and Financial Institutions Specific Regulatory Requirements,Learn about the Compliance Governance Models and Role of Governance of a Company or Organization in Compliance,Learn about the Roles and Responsibilities of Compliance Committee,Learn about the Key Attributes of a Strong Compliance Functions including Roles and Responsibilities']"
2021 CFA® Level 1 Quantitative Methods- Learn by Practice,"['Finance & Accounting,Finance Cert & Exam Prep,CFA Chartered Financial Analyst']","['Quantitative Methods,Answer Questions with Confidence,150 Practice Questions with Video Explanations,Learn Exam-day Techniques,Formula Sheet']"
Cost & Management Accounting,"['Finance & Accounting,Finance Cert & Exam Prep,Cost Accounting']","['End-to-end concepts of Costing & Cost Accounting,Costing implementation in real-world scenarios,Prepare for CA, CFA exams and Cost Accountant jobs,Cost and Management Accounting,Material Costing,Employee Cost,Overheads - Absorption Costing Method,Activity-based Costing,Cost Accounting System,Cost Sheet,Job & Contract Costing,Joint & By-product,Unit & Batch Costing,Budget Costing,Marginal Costing,Process & Operating Costing,Service Costing,Standard Costing,Cost Management for specific Sector,Pricing Decision,Divisional Transfer Pricing,Cost Management Techniques,Decision making,Show less']"
Quickbooks Premier DESKTOP 2017 Essentials,"['Office Productivity,Other Office Productivity,QuickBooks']","['In this course, you will learn how to:,Enter the opening balances,Amend the nominal ledger,Add new customer and supplier details,Post customer invoices and credit notes to the sales ledger,Post supplier invoices and credit notes to the purchase ledger,Enter the supplier cheques and record the customer receipts,Post Petty Cash transactions,Prepare the VAT return,Reconcile the bank,Post the wages journal,Post adjustments to the accounts and produce month-end reports,Course Goal: By the end of the course you will be able to complete various common functions using Quickbooks ENTERPRISE,How to write off a bad debt,Show less']"
Get a Credit Repair Publication On Amazon and Live LIFE..,"['Finance & Accounting,Other Finance & Accounting,Credit Repair']","['You will have a Credit Repair Publication on Amazon. You can show your friends and family and generate income.,You Will Learn How to Make Income From Affiliate Products Through Your Publication,You will be able to distribute your publication through out the world']"
Advanced Corporate Actions Every Stock Investor must know,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Understand the financial engineering behind advanced corporate action.,Discover the various reasons why companies undertake corporate actions.,Use the excel sheet templates to calculate future stock prices.,Know how the market would react to corporate actions.,Know how to react to corporate actions.']"
"Corp Finance #17 Merger, Acquisition & Foreign Currency","['Finance & Accounting,Finance,Corporate Finance']","['Explain what mergers & acquisitions are,Contrast cash acquisition vs stock acquisition,Discuss business combination methods,Explain the concept of goodwill and how it relates to acquisitions,Describe how a tender offer works,Discuss how a tax loss carryover can impact an acquisition,Calculate the impact on earnings per share of an acquisition,Describe common foreign currency transactions,Explain what a forward exchange contract is,Record transactions for purchases and sales involving foreign currency,Describe how a forward contract can be used as a hedge against currency exchange risk,Show less']"
Complete Sales Tax QuickBooks Course,"['Finance & Accounting,Money Management Tools,QuickBooks']","['How To Record Every Possible Sales Tax Transaction Or Related Event In To QuickBooks,How To Find And Fix Any Possible Sales Tax Related Mistake,How To Activate Sales Tax In A QuicBooks Desktop File,How To Control Sales Tax In A Transaction,How To Make Specific Customers, Products And Services Non-Taxable,How To Record Paying Sales Tax,How To Record Sales With Federal Excise Tax,How To Adjust Sales Tax Owed For Penalties, Refunds And Credits,How To Record Sales Tax For A ""Maximum Sales Tax"" Situation,How To Record Multiple Sales Tax In 1 Sale']"
Charts Sniper - S1 : Stocks Technical Analysis Essentials,"['Finance & Accounting,Investing & Trading,Technical Analysis (finance)']","['Stock Technical Analysis,Find Stock Supports and Resistances,Better Trade entries and exits,Identify Bull and Bear Traps,Helps identify trend and stick to it']"
Investing in Stocks | Forensic Audit of Financial Statements,"['Finance & Accounting,Investing & Trading,Stock Trading']","['How to Select Stocks, Stock Analysis, Equity Markets']"
Value Investing : Formula of 98% yearly returns with proof,"['Finance & Accounting,Investing & Trading,Investing']","['Generate extraordinary returns,objective way of Investment without any variable,100% Authentic data with back testing of over a decade,Learnings from Benjamin graham and warren buffet']"
Get Trading: Heikin Ashi strategies for Forex & Stocks,"['Finance & Accounting,Investing & Trading,Technical Analysis (finance)']","[""You'll learn how to master a unique tool in Technical Analysis - Japanese Heikin Ashi Charts. You'll learn how to utilise these charts to give your trading an edge and put the odds of success more on your side! Heikin Ashi charts will also help sort out your bad trading psychology, add discipline and help you create a more systematic approach to your trading.""]"
Profitable Trendline Breakout [ Forex Day Trading Course ],"['Finance & Accounting,Investing & Trading,Day Trading']",['How to trade profitably with trendline breakout']
Financial Management Made Easy for All,"['Finance & Accounting,Finance,Financial Management']","['Time Value of Money: •Recognise the meaning and importance of compounding and discounting; •Calculate and analyse the future value and present value of a lump sum amount; •Compare the present value of an annuity with the present value of an annuity due,Liquidity Ratios: •Identify the importance of liquidity ratios; •Calculate different liquidity ratios; •Interpret the calculated ratios; •Identify measures to improve the ratios,Efficiency Ratios: •Identify the importance of the efficiency ratios; •Calculate the different efficiency ratios; •Analyse the efficiency ratios of the company with respect to industry standards; •Identify measures to improve the efficiency ratios,Solvency & Coverage Ratios: •Identify the meaning of solvency and coverage ratios; •Calculate different types of solvency and coverage ratios; •Interpret the solvency and coverage ratios,Profitability Ratios: •Recognise the importance of financial ratios; •Calculate the profitability ratios; •Identify how profitability ratios can be improved,Company Valuation: •Identify the importance of valuing a company; •Recognise the different approaches used for company valuations; •Compute the value of the company under different approaches; •Use the approaches of company valuation to make strategic decisions,Investment Appraisal Techniques – Basic: •Identify the importance of investment appraisal techniques; •Find out the payback period and discounted payback period of an investment; •Compare the payback period with the discounted payback period; •Determine the average rate of return for an investment,Investment Appraisal Techniques – Advanced: •Identify the importance of investment appraisal techniques; •Calculate the net present value and profitability index of an investment; •Determine the internal rate of return for an investment; •Use the investment appraisal techniques to make business decisions,Working Capital Management: •Identify the components of working capital; •Determine the operating cycle periods of a manufacturing firm; •Estimate the working capital requirement for the business,Capital Structure: •Identify the meaning and importance of capital structure; •Analyse different capital structures; •Recognise the theories of capital structure; •Calculate and interpret optimum capital structure,Cost of Capital: •Identify the different sources of finance; •Calculate the Cost of Debt, the Cost of Preference Shares and the Cost of Equity Shares; •Calculate the Weighted Average Cost of Capital (WACC),Show less']"
Complete Fintech all in one course for everyone in 6 hours,"['Finance & Accounting,Finance,Fintech']","['Digital Banking,Payments,Fintech Basics,Fintech technologies']"
Stock Market Option Trading: How To Sell Options For Premium,"['Finance & Accounting,Investing & Trading,Stock Trading']","[""Fully understand how to sell stock options,How to profit even when the trade doesn't go right,Why selling options is more profitable than buying them""]"
5 classes that Will Make you a Professional Day Trader,"['Finance & Accounting,Investing & Trading,Day Trading']","['Which stocks are best for daytrading,How to play momentum,When to enter and Exit a Day Trade,How to create cashflow from daytrading,Discover what a professional day trading plan actually looks like,Learn the MATH and Science of daytrading']"
Bank Audit A Complete Study,"['Finance & Accounting,Compliance,Banking']","['Legal Framework for Bank Audit,How to approach Bank Audit']"
Become Financially Free In 2023 (Complete Money Management),"['Finance & Accounting,Money Management Tools,Personal Finance']","['Calculate and grow your net worth,Budget better and be smarter with money,Set achievable financial goals your an actually reach,The power of the 50/20/30 Rule,Pay down debt faster,Save more money quicker,Smart ways to increase your income,Develop your mindset around money and wealth,Investing advice & how to make your money worth hard for you']"
The Complete Foundation Binance Algorithmic Trading Course,"['Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency']","['Instaling Pyhon and Setting up the IDE (PyCharm),Learn the Fundamentals of Python (Variables and Data Types, Operators, For Loops, While Loops, Objects and Classes etc ),Data Analysis With Pandas Library in Python,Introduction to Binance Futures Testnet,Introduction to Binance Spot Testnet,Fundamentals of Binance Futures Algorithmic Trading with Python,Fundamentals of Binance Spot Algorithmic Trading with Python,Connecting Binance with Python Using Python-Binance Library and Placing Different Types of Orders,Calculating Profit, Market Deviation, Quantity ect with Python and Pandas,Bulding Simple SMA Crossover Trading Strategy with Python,Bulding RSI Trading Strategy with Python,Bulding MACD Trading Strategy with Python,Bulding Bollinger Band Trading Strategy with Python,Bulding MFI Trading Strategy with Python,Introduction to Technical Analysis with Python and TA Library,Building a Custom Trading Bot By Combining the Indicators,Building Spot and Future Trading Bots,Creating a Virtual Server with Digital Ocean,Establishiment of SSH Connection with the Server by Using Putty,Uploading Bot into the Server,Running Bot in a Server as a Background Process,Show less']"
From Idea to ICO the Smart Way,"['Finance & Accounting,Finance,ICO']","['Learn about all the aspects of launching an ICO,How to do a white paper,How develop an ICO,Know the best options for creating your token,Know best options for creating your own crowd-sale,Learn how to build a team from scratch,How to time and schedule your ICO,How to get your ICO listed for free']"
